unicode_id,sign_grapheme,unicodeTrLit,syllabarySign,PhoneticsVersion
U+122FB,𒋻,tar,TAR,DAR6 | GUD4 | HAS | HAZ | HAŞ | HAŠ | HUS2 | KU5 | KUD | KUDMA | KUKSU | KUR5 | KURU5 | KURUM5 | KUT | KUTU | QADMAX(TAR) | QADMU | QUD | QUDMA | QUDMU | QUMX(TAR) | QUT | QUTU | SIL | SILA | SIX(TAR) | SULU | TAR | TARA | TAX(TAR) | TIR2 | URSAGSIM | URSAĜSIM | ZIL3 | dar6 | gud4 | has | haz | haş | haš | hus2 | ku5 | kud | kudma | kuksu | kur5 | kuru5 | kurum5 | kut | kutu | qadmax(TAR) | qadmu | qud | qudma | qudmu | qumx(TAR) | qut | qutu | sil | sila | six(TAR) | sulu | tar | tara | tax(TAR) | tir2 | ursagsim | ursaĝsim | zil3 | ŠAR7 | ŠIL | šar7 | šil | ŢAR | ŢIR2 | ţar | ţir2
U+122FC,𒋼,te,TE,DE4 | DI12 | GAL5 | GALLAX(TE) | GUL3 | MUL2 | TE | TEG3 | TEMEN | TEMENNAX(TE) | TEMX(TE) | TEN | TEĜ3 | TI7 | UNUX(TE) | de4 | di12 | gal5 | gallax(TE) | gul3 | mul2 | te | teg3 | temen | temennax(TE) | temx(TE) | ten | teĝ3 | ti7 | unux(TE) | ŢE4 | ŢI4 | ţe4 | ţi4
U+122FD,𒋽,te gunu,TE@g,GAR13 | GUR8 | GURA8 | GURU8 | QURX(TE@G) | RU10 | TE@G | TE@g | TEX(TE@G) | UR12 | URU5 | gar13 | gur8 | gura8 | guru8 | qurx(TE@g) | ru10 | tex(TE@g) | ur12 | uru5
U+122FE,𒋾,ti,TI,DE9 | DI3 | TE9 | TEĜ4 | TI | TIG4 | TIL3 | TILA3 | TIĜ4 | de9 | di3 | te9 | teĝ4 | ti | tig4 | til3 | tila3 | tiĝ4 | ŢE6 | ŢI3 | ţe6 | ţi3
U+122FF,𒋿,ti tenu,TI@t,...A | ...a | TI@T | TI@t | TIBNU | tibnu
U+12300,𒌀,til,TIL,SUMUN | SUN | SUNA | TEL | TIL | sumun | sun | suna | tel | til | ŠUM4 | ŠUMUN | šum4 | šumun
U+12301,𒌁,tir,ŠE.NUN&NUN,DIR4 | EZINU3 | GAMUN2 | NINNI8 | PANAX(|ŠE.NUN&NUN|) | QIŠAT | TER | TIR | dir4 | ezinu3 | gamun2 | ninni8 | panax(|ŠE.NUN&NUN|) | qišat | ter | tir | ŠABU | ŠE.NUN&NUN | ŠE15 | šabu | še15 | ŢIR5 | ţir5
U+12302,𒌂,tir × tak₄,|(ŠE.NUN&NUN)×TAK₄|,ezinaₓ | ezinuₓ
U+12303,𒌃,tir / tir,|(ŠE.NUN&NUN)&(ŠE.NUN&NUN)|,garadin₆? | karadin₆? | nenni₅ | ninni₅ | ninniₓ | ninniₓ | ninniₓ
U+12304,𒌄,tir / tir gad / gad gar / gar,|(ŠE.NUN&NUN)&(ŠE.NUN&NUN).GAD&GAD.GAR&GAR|,garadin | karadin
U+12305,𒌅,tu,TU,DU2 | DUD2 | DUR11 | HU2 | HUDUŠ | NAMŠEŠE | TU | TUD | TUM12 | TUR5 | du2 | dud2 | dur11 | hu2 | huduš | namšeše | tu | tud | tum12 | tur5 | ŢU2 | ţu2
U+12306,𒌆,tug₂,TUG2,AZALAG2 | AZLAG2 | AŠLAG2 | DUL5 | I6 | MU4 | MUR10 | TASKARIN | TAŠKARIN | TE5 | TIŠKARIN | TIŠKARINI | TU9 | TUBAX(TUG2) | TUG2 | TUK2 | TUKU2 | UMUŠ | UŠ4 | azalag2 | azlag2 | ašlag2 | dul5 | i6 | mu4 | mur10 | taskarin | taškarin | te5 | tiškarin | tiškarini | tu9 | tubax(TUG2) | tug2 | tuk2 | tuku2 | umuš | uš4
U+12307,𒌇,tuk,TUK,DU12 | DUK2 | RAŠ2 | TU12 | TUG | TUK | TUKU | TUQ | du12 | duk2 | raš2 | tu12 | tug | tuk | tuku | tuq
U+12308,𒌈,tum,TUM,DAM3 | DU4 | DUM | EB2 | EGER4 | EGIR4 | EP2 | GEŠKADX(TUM) | GIŠKADX(TUM) | IB2 | IP2 | RI... | SURI | TAM4 | TIM2 | TU4 | TUM | dam3 | du4 | dum | eb2 | eger4 | egir4 | ep2 | geškadx(TUM) | giškadx(TUM) | ib2 | ip2 | ri... | suri | tam4 | tim2 | tu4 | tum | ŢU4 | ŢUM | ţu4 | ţum
U+12309,𒌉,tur,TUR,BAN3 | BANDA3 | DAMU | DI4 | DU13 | DUMU | DUMX(TUR) | IBILA4 | MARU | PEŠ7 | SUHUŠX(TUR) | TU19 | TUL4 | TUR | TURA | TURU | ZERX(TUR) | ban3 | banda3 | damu | di4 | du13 | dumu | dumx(TUR) | ibila4 | maru | peš7 | suhušx(TUR) | tu19 | tul4 | tur | tura | turu | zerx(TUR) | ŠAK7 | ŠIR6 | šak7 | šir6 | ŢUR3 | ţur3
U+1230A,𒌊,tur / tur za / za,|TUR&TUR.ZA&ZA|,zazana | zazna | zezna | zizₓ | zizna | zizna
U+1230B,𒌋,u,U,1U | 1u | A6 | BARX(U) | BU12 | BUR3 | BURU3 | BURUDX(U) | BUZUR | GE14 | GEŠBURX(U) | GIBIRU | GIBURU | GIGURU | GURU12 | HA3 | HU3 | PUZUR | U | UMUN | UN2 | UTAHX(U) | UTUX(U) | UŠUR5 | a6 | barx(U) | bu12 | bur3 | buru3 | burudx(U) | buzur | ge14 | gešburx(U) | gibiru | giburu | giguru | guru12 | ha3 | hu3 | puzur | u | umun | un2 | utahx(U) | utux(U) | ušur5 | ŠIL3 | ŠU4 | ŠUŠ | šil3 | šu4 | šuš
U+1230C,𒌌,u gud,|U.GUD|,du₇ | mul₄ | raₓ | ru₅ | ul | ula | ullu₃ | ulu | ur₆?
U+1230D,𒌍,u u u,|U.U.U|,ba₃ | batu | es₂ | eš | eša₂ | eše | is₅ | iš₃ | nan₃ | sin | šib₀ | šip₀ | ṣin | uš₁₈ | ušu₃ | uzₓ | 3(bur₃) | 3(u) | eše@c | 3(bur₃@c) | 3(u@c) | 3(u@c)@v
U+1230E,𒌎,u / u pa / pa gar / gar,|U&U.PA&PA.GAR&GAR|,garadin₁₀ | karadin₁₀
U+1230F,𒌏,u / u sur / sur,|U&U.SUR&SUR|,garadin₉ | karadin₉
U+12310,𒌐,u / u u reversed / u reversed,|U&U.U@v&U@v|,bargi? | mašgi?
U+12311,𒌑,u₂,U2,BA6 | BU11 | HAZABUR | KAZAB | KAZABU | KAZABUR | KAZBI | KAZBU | KEŠX(U2) | KILIBU | KUZBI | KUZBU | KUŠ3 | KUŠUMX(U2) | MAT | MAŠAMMI | MAŠŠAM | PU11 | SAM | TEŠBI | U2 | UGAX(U2) | WA3 | WUX(U2) | ba6 | bu11 | hazabur | kazab | kazabu | kazabur | kazbi | kazbu | kešx(U2) | kilibu | kuzbi | kuzbu | kuš3 | kušumx(U2) | mat | mašammi | maššam | pu11 | sam | tešbi | u2 | ugax(U2) | wa3 | wux(U2) | ŠAM | ŠAMMI | šam | šammi
U+12312,𒌒,ub,UB,AR2 | ARA2 | UB | UBA | UBDA | UBU2 | UP | WARX(UB) | ar2 | ara2 | ub | uba | ubda | ubu2 | up | warx(UB)
U+12313,𒌓,ud,UD,A12 | AH3 | AL5 | AMNA | ARA7 | AYAX(UD) | BAB2 | BABAR | BABBAR | BAR6 | BARAX(UD) | BER2 | BEŠ12 | BIR2 | DA7 | DAG2 | DAM2 | E8 | GAL8 | HA5 | HAD2 | HADA2 | HAŠ3 | HEŠ | HUD2 | KUM4 | LA7 | LAH | LIH | LUHX(UD) | M/WĀŞIT | PAR | PARA | PEŠ12 | PIR | PIRIG2 | PIRIĜ2 | RA3 | SA16 | SALAH | SIKI2 | TA5 | TAM | TU2 | U4 | UD | UG4 | UL6 | UM2 | UN5 | UT | UTA | UTU | UŢ | ZALAG | ZALAGA | ZALAH | ZALAQAX(UD) | ZALAX(UD) | a12 | ah3 | al5 | amna | ara7 | ayax(UD) | bab2 | babar | babbar | bar6 | barax(UD) | ber2 | beš12 | bir2 | da7 | dag2 | dam2 | e8 | gal8 | ha5 | had2 | hada2 | haš3 | heš | hud2 | kum4 | la7 | lah | lih | luhx(UD) | m/wāşit | par | para | peš12 | pir | pirig2 | piriĝ2 | ra3 | sa16 | salah | siki2 | ta5 | tam | tu2 | u4 | ud | ug4 | ul6 | um2 | un5 | ut | uta | utu | uţ | zalag | zalaga | zalah | zalaqax(UD) | zalax(UD) | ŞĪTU | şītu | ŠAMAŠ | ŠARAG | šamaš | šarag | ŢAM2 | ţam2
U+12314,𒌔,ud kushu₂,|UD.KUŠU₂|,ah₆ | akšak | garu | huya | keš₁₈ | keši₁₈ | kua₂ | kuia | kušaₓ | kušu₃ | kuwa₂ | kuya₂ | uʾ₄ | uh₂ | uhu₂
U+12315,𒌕,ud × bad,UD×BAD,ITUDX(|UD×BAD|) | UD×BAD | itudx(|UD×BAD|)
U+12316,𒌖,ud × mi,UD×MI,ITIMA2 | UD×MI | UTIMA2 | itima2 | utima2
U+12317,𒌗,ud × u + u + u,UD×U+U+U,A13 | ARHU | DU16 | ID8 | ITI | ITID | ITU | ITUD | U22 | UD×U+U+U | a13 | arhu | du16 | id8 | iti | itid | itu | itud | u22 | UD×UxU+U
U+12318,𒌘,ud × u + u + u gunu,UD×U+U+U@g,MURUBX(|UD×U+U+U@G|) | MURUX(|UD×U+U+U@G|) | MURX(|UD×U+U+U@G|) | NESAĜX(|UD×U+U+U@G|) | NISAĜX(|UD×U+U+U@G|) | SAĜX(|UD×U+U+U@G|) | UD×U+U+U@G | UD×U+U+U@g | ZAĜX(|UD×U+U+U@G|) | murubx(|UD×U+U+U@g|) | murux(|UD×U+U+U@g|) | murx(|UD×U+U+U@g|) | nesaĝx(|UD×U+U+U@g|) | nisaĝx(|UD×U+U+U@g|) | saĝx(|UD×U+U+U@g|) | zaĝx(|UD×U+U+U@g|) | MURUBX(|UD×UxU+U@G|) | MURUX(|UD×UxU+U@G|) | MURX(|UD×UxU+U@G|) | NESAĜX(|UD×UxU+U@G|) | NISAĜX(|UD×UxU+U@G|) | SAĜX(|UD×UxU+U@G|) | UD×UxU+U@G | UD×UxU+U@g | ZAĜX(|UD×UxU+U@G|) | murubx(|UD×UxU+U@g|) | murux(|UD×UxU+U@g|) | murx(|UD×UxU+U@g|) | nesaĝx(|UD×UxU+U@g|) | nisaĝx(|UD×UxU+U@g|) | saĝx(|UD×UxU+U@g|) | zaĝx(|UD×UxU+U@g|)
U+12319,𒌙,ud gunu,UD@g,MURU13 | MURUB6 | MURX(UD@G) | NESAG3 | NISAG3 | SAGX(UD@G) | UD@G | UD@g | muru13 | murub6 | murx(UD@g) | nesag3 | nisag3 | sagx(UD@g)
U+1231A,𒌚,ud sheshig,UD@s,itiₓ | itudₓ
U+1231B,𒌛,ud sheshig × bad,|UD@s×BAD|,iti₂ | itid₂ | itu₂ | itud₂
U+1231C,𒌜,udug,UDUG,GIDIM4 | RĀBIŞU | UDUG | UDUX(UDUG) | UTUG | gidim4 | rābişu | udug | udux(UDUG) | utug | ŠEDU2 | ŠĒDU | šedu2 | šēdu
U+1231D,𒌝,um,UM,DEH2 | DEHI2 | DIH2 | DIHI2 | SAMAG | SUMUG | TEH2 | TEHI2 | U16 | UM | UMU | deh2 | dehi2 | dih2 | dihi2 | samag | sumug | teh2 | tehi2 | u16 | um | umu | ŠUMUGX(UM) | šumugx(UM)
U+1231E,𒌞,um × lagab,UM×LAGAB,SAMAG5 | SUMUG5 | UM×LAGAB | samag5 | sumug5
U+1231F,𒌟,um × me + da,UM×ME+DA,EMEDA3 | UMMEDA2 | UM×ME+DA | emeda3 | ummeda2 | UM×MExDA
U+12320,𒌠,um × sha₃,UM×ŠA3,SAMAG2 | SUMUG2 | UM×ŠA3 | samag2 | sumug2
U+12321,𒌡,um × u,UM×U,SAMAG3 | SUMUG3 | UM×U | samag3 | sumug3
U+12322,𒌢,umbin,UMBIN,SIGX(UMBIN) | UMBIN | sigx(UMBIN) | umbin
U+12323,𒌣,umum,UMUM,SIMUG | UMUM | UMUN2 | simug | umum | umun2
U+12324,𒌤,umum × kaskal,UMUM×KASKAL,ABZUX(|UMUM×KASKAL|) | DA9 | DE2 | DI8 | DIM6 | DU19 | MUM | MUN2 | NINAGAL | SI7 | SIU | UMUM×KASKAL | abzux(|UMUM×KASKAL|) | da9 | de2 | di8 | dim6 | du19 | mum | mun2 | ninagal | si7 | siu | ŢE5 | ţe5
U+12325,𒌥,umum × pa,UMUM×PA,DEX(|UMUM×PA|) | UMUM×PA | dex(|UMUM×PA|)
U+12326,𒌦,un,UN,KALAM | KALAMA | KANAM | KANAĜ | U12 | UG3 | UGA3 | UKU3 | UMX(UN) | UN | UNU4 | UĜ3 | kalam | kalama | kanam | kanaĝ | u12 | ug3 | uga3 | uku3 | umx(UN) | un | unu4 | uĝ3
U+12327,𒌧,un gunu,UN@g,KALAMX(UN@G) | UN@G | UN@g | kalamx(UN@g)
U+12328,𒌨,ur,UR,A8 | AIA3 | AYA3 | DAS | DAŠ | DEŠ3 | DULX(UR) | KALBU | LI7 | LIK | LIQ | LU6 | NIGX(UR) | RU7 | SURX(UR) | TAN8 | TAS | TAZ | TAŞ | TAŠ | TAŠA | TEŠ2 | TIS2 | TIZ2 | TIŞ2 | TIŠ2 | UR | URA | URU13 | a8 | aia3 | aya3 | das | daš | deš3 | dulx(UR) | kalbu | li7 | lik | liq | lu6 | nigx(UR) | ru7 | surx(UR) | tan8 | tas | taz | taş | taš | taša | teš2 | tis2 | tiz2 | tiş2 | tiš2 | ur | ura | uru13 | ŠUZI | šuzi
U+12329,𒌩,ur crossing ur,|UR%UR|,liliru | liri₈ | liru₈ | lirum₈ | urbigu | urbingu | lirum₈ | ur-ur
U+1232A,𒌪,ur sheshig,UR@s,dul₉ | šudul₅ | šudun₅ | šutul₅ | šutun₅ | tul₇ | ṭul₄
U+1232B,𒌫,ur₂,UR2,UR2 | URU8 | ur2 | uru8
U+1232C,𒌬,ur₂ × a + ha,UR2×A+HA,UR2×A+HA | URUM9 | urum9 | UR2×AxHA
U+1232D,𒌭,ur₂ × a + na,UR2×A+NA,UR2×A+NA | UR2×AxNA
U+1232E,𒌮,ur₂ × al,UR2×AL,UR2×AL
U+1232F,𒌯,ur₂ × ha,UR2×HA,EREN8 | ERIM7 | ERIN9 | UR2×HA | URUM4 | URUX(|UR2×HA|) | eren8 | erim7 | erin9 | urum4 | urux(|UR2×HA|)
U+12330,𒌰,ur₂ × nun,UR2×NUN,UR2×NUN | UŠBAR | UŠBUR | ušbar | ušbur
U+12331,𒌱,ur₂ × u₂,UR2×U2,UR2×U2 | URUM8 | UŠBAR7 | UŠBUR7 | urum8 | ušbar7 | ušbur7
U+12332,𒌲,ur₂ × u₂ + ash,UR2×U2+AŠ,MURU4 | MURUM4 | UR2×U2+AŠ | UR9 | URU7 | URUM2 | UŠBAR3 | UŠBUR3 | muru4 | murum4 | ur9 | uru7 | urum2 | ušbar3 | ušbur3 | UR2×U2xAŠ
U+12333,𒌳,ur₂ × u₂ + bi,UR2×U2+BI,AR... | UR2×U2+BI | ar... | UR2×U2xBI
U+12334,𒌴,ur₄,UR4,GUR15 | UR4 | URA4 | gur15 | ur4 | ura4
U+12335,𒌵,uri,URI,ARI | KINDA2 | TILA | TILLA | UR10 | URI | URU19 | ari | kinda2 | tila | tilla | ur10 | uri | uru19
U+12336,𒌶,uri₃,URI3,URI3 | URIMX(URI3) | URIN | URU3 | URUN | uri3 | urimx(URI3) | urin | uru3 | urun
U+12337,𒌷,uru,URU,AL8 | ALA | ALE | ALI | ALU | ER4 | ERE | ERI | IR4 | IRI | LU8 | RE2 | RI2 | RU9 | U19 | ULU4 | URU | al8 | ala | ale | ali | alu | er4 | ere | eri | ir4 | iri | lu8 | re2 | ri2 | ru9 | u19 | ulu4 | uru | ŠIGX(URU) | šigx(URU)
U+12338,𒌸,uru × a,URU×A,ARARIM | ARX(|URU×A|) | NAGX(|URU×A|) | RU14 | URU18 | URUA | URU×A | ararim | arx(|URU×A|) | nagx(|URU×A|) | ru14 | uru18 | urua
U+12339,𒌹,uru × ashgab,URU×AŠGAB,URU×AŠGAB
U+1233A,𒌺,uru × bar,URU×BAR,BARIMX(|URU×BAR|) | KIN5 | UKKEN | UKKIN | UNKEN | UNKIN | URU×BAR | barimx(|URU×BAR|) | kin5 | ukken | ukkin | unken | unkin
U+1233B,𒌻,uru × dun,URU×DUN,URU×DUN
U+1233C,𒌼,uru × ga,URU×GA,URU×GA | ŠAKIR3 | ŠAKIRA3 | ŠIKIRA3 | šakir3 | šakira3 | šikira3
U+1233D,𒌽,uru × gal,URU×GAL,ARALIX(|URU×GAL|) | URUGALX(|URU×GAL|) | URU×GAL | aralix(|URU×GAL|) | urugalx(|URU×GAL|)
U+1233E,𒌾,uru × gan₂ tenu,URU×GAN2@t,RU11 | UBX(|URU×GAN2@T|) | URU11 | URUB | URUTAMGA | URU×GAN2@T | URU×GAN2@t | ru11 | ubx(|URU×GAN2@t|) | uru11 | urub | urutamga
U+1233F,𒌿,uru × gar,URU×GAR,ERIM3 | ERIMMAX(|URU×GAR|) | ERIN3 | IRIMMAX(|URU×GAR|) | URU×GAR | erim3 | erimmax(|URU×GAR|) | erin3 | irimmax(|URU×GAR|)
U+12340,𒍀,uru × gu,URU×GU,GUR5 | GURU5 | GURUŠ3 | KUR12 | URU×GU | gur5 | guru5 | guruš3 | kur12 | ŠAKIR | ŠAKIRA | ŠAKIRI | ŠEGX(|URU×GU|) | ŠIGX(|URU×GU|) | ŠURUMX(|URU×GU|) | šakir | šakira | šakiri | šegx(|URU×GU|) | šigx(|URU×GU|) | šurumx(|URU×GU|)
U+12341,𒍁,uru × ha,URU×HA,IRIŠEB | URU×HA | URUŠEB | URUŠIB | irišeb | urušeb | urušib
U+12342,𒍂,uru × igi,URU×IGI,ASAL | ASAR | ASARA | ASARI | ASARU | ASAX(|URU×IGI|) | BANŠURX(|URU×IGI|) | ILUMER2 | IŠHURU2 | NŪR-ILI | SILIG | URU×IGI | asal | asar | asara | asari | asaru | asax(|URU×IGI|) | banšurx(|URU×IGI|) | ilumer2 | išhuru2 | nūr-ili | silig | ŠILIG | šilig
U+12343,𒍃,uru × im,URU×IM,BUNX(|URU×IM|) | URU×IM | bunx(|URU×IM|)
U+12344,𒍄,uru × ish,|URU×IŠ|,
U+12345,𒍅,uru × ki,URU×KI,URU×KI
U+12346,𒍆,uru × lum,URU×LUM,URU×LUM
U+12347,𒍇,uru × min,URU×MIN,GAL3 | GIŠGAL | LU7 | QAL3 | SUK3 | U18 | UL12 | ULU3 | URU17 | URU×MIN | ZIK3 | gal3 | gišgal | lu7 | qal3 | suk3 | u18 | ul12 | ulu3 | uru17 | zik3 | ĜIŠGAL | ĝišgal
U+12348,𒍈,uru × pa,URU×PA,URU×PA
U+12349,𒍉,uru × she,URU×ŠE,URU×ŠE | ŠEGX(|URU×ŠE|) | ŠIGX(|URU×ŠE|) | šegx(|URU×ŠE|) | šigx(|URU×ŠE|)
U+1234A,𒍊,uru × sig₄,URU×SIG4,URU×SIG4
U+1234B,𒍋,uru × tu,URU×TU,SIGX(|URU×TU|) | URU×TU | sigx(|URU×TU|) | ŠEG5 | ŠIG5 | šeg5 | šig5
U+1234C,𒍌,uru × u + gud,URU×U+GUD,URU×U+GUD | URU×UxGUD
U+1234D,𒍍,uru × ud,URU×UD,ARARIMX(|URU×UD|) | ERARIMX(|URU×UD|) | ERIM6 | ERIN6 | ERIX(|URU×UD|) | RU4 | URU2 | URUMX(|URU×UD|) | URURIM | URUTAMGA2 | URU×UD | URUŠIBX(|URU×UD|) | ararimx(|URU×UD|) | erarimx(|URU×UD|) | erim6 | erin6 | erix(|URU×UD|) | ru4 | uru2 | urumx(|URU×UD|) | ururim | urutamga2 | urušibx(|URU×UD|)
U+1234E,𒍎,uru × uruda,URU×URUDA,BANSUR | BANŠUR | BANŠURA | PANŠUR | SILIG5 | URU×URUDA | bansur | banšur | banšura | panšur | silig5 | ŠILIG5 | šilig5
U+1234F,𒍏,uruda,URUDA,DA5 | DAB6 | MEBULUG | MENBULUG | MINBULUG | URUD | URUDA | URUDU | da5 | dab6 | mebulug | menbulug | minbulug | urud | uruda | urudu | ŠEN2 | šen2
U+12350,𒍐,uruda × u,URUDA×U,SAMAGX(|URUDA×U|) | SUMUGX(|URUDA×U|) | URUDA×U | samagx(|URUDA×U|) | sumugx(|URUDA×U|)
U+12351,𒍑,ush,UŠ,GEŠ3 | GIŠ3 | GURUŠX(UŠ) | IŠ10 | MEŠX(UŠ) | MIŠX(UŠ) | NID | NINTA | NINTAH | NINTAHU | NIT | NITA | NITAH | NITAHU | NITTAX(UŠ) | NIŢ | UNU8 | US2 | USA2 | USU2 | UZ2 | UŚ | UŞ2 | UŠ | geš3 | giš3 | gurušx(UŠ) | iš10 | mešx(UŠ) | mišx(UŠ) | nid | ninta | nintah | nintahu | nit | nita | nitah | nitahu | nittax(UŠ) | niţ | unu8 | us2 | usa2 | usu2 | uz2 | uś | uş2 | uš | ĜEŠ3 | ĜIŠ3 | ĝeš3 | ĝiš3
U+12352,𒍒,ush × a,UŠ×A,KAŠ3 | KISI | UŠ×A | kaš3 | kisi
U+12353,𒍓,ush × ku,UŠ×KU,GALAX(|UŠ×KU|) | UŠ×KU | galax(|UŠ×KU|)
U+12354,𒍔,ush × kur,UŠ×KUR,GEŠX(|UŠ×KUR|) | UŠ×KUR | gešx(|UŠ×KUR|)
U+12355,𒍕,ush × tak₄,UŠ×TAK4,DAN6 | TAN6 | UŠ×TAK4 | dan6 | tan6
U+12356,𒍖,ushx,UŠX,UŠX | UŠX(UŠX) | ušx(UŠX)
U+12357,𒍗,ush₂,UŠ2,UG7 | UŠ2 | ug7 | uš2
U+12358,𒍘,ushumx,UŠUMX,UŠUMX
U+12359,𒍙,utuki,UTUKI,UTUDI | UTUKI | utudi | utuki
U+1235A,𒍚,uz₃,UZ3,SURX(UZ3) | UD5 | UDA5 | US3 | UT5 | UZ3 | UZA3 | UZUD | surx(UZ3) | ud5 | uda5 | us3 | ut5 | uz3 | uza3 | uzud
U+1235B,𒍛,uz₃ × kaskal,UZ3×KASKAL,MEX(|UZ3×KASKAL|) | QABLU | UZ3×KASKAL | mex(|UZ3×KASKAL|) | qablu
U+1235C,𒍜,uzu,UZU,USUX(UZU) | UZU | usux(UZU) | uzu | ŠER4 | ŠERU | ŠIR4 | ŠIRAM | ŠIRIM | ŠIRU | ŠIRUM | šer4 | šeru | šir4 | širam | širim | širu | širum
U+1235D,𒍝,za,ZA,SA3 | ZA | ZAGGA2 | sa3 | za | zagga2 | ŞA | şa
U+1235E,𒍞,za tenu,ZA@t,AD4 | ADDAX(ZA@T) | ADDU4 | ZA@T | ZA@t | ad4 | addax(ZA@t) | addu4
U+1235F,𒍟,za squared × kur,|(4×ZA)×KUR|,geštae | gištaʾe | gištaʾi | gištae | ŋeštae
U+12360,𒍠,zag,ZAG,BUTE | BUTI | BUTU | EN7 | PUTA | PUTE | PUTI | PUTU | SAK6 | SAX(ZAG) | ZA3 | ZAG | ZAK | ZAQ | bute | buti | butu | en7 | puta | pute | puti | putu | sak6 | sax(ZAG) | za3 | zag | zak | zaq | ŞAK | şak
U+12361,𒍡,zamx,ZAMX,ZAMX | ZAMX(ZAMX) | zamx(ZAMX)
U+12362,𒍢,ze₂,ZE2,SE20 | SI20 | ZE2 | ZI2 | se20 | si20 | ze2 | zi2 | ŞE | ŞI | şe | şi
U+12363,𒍣,zi,ZI,SE2 | SI2 | ZE | ZI | ZID | ZIG3 | se2 | si2 | ze | zi | zid | zig3 | ŞE2 | ŞI2 | şe2 | şi2
U+12364,𒍤,zi / zi,|ZI&ZI|,
U+12365,𒍥,zi₃,ZI3,GURUX(ZI3) | GURX(ZI3) | KARAX(ZI3) | KARX(ZI3) | KIRIX(ZI3) | ZI3 | ZID2 | ZUX(ZI3) | gurux(ZI3) | gurx(ZI3) | karax(ZI3) | karx(ZI3) | kirix(ZI3) | zi3 | zid2 | zux(ZI3)
U+12366,𒍦,zib,AŠ@z&AŠ@z&AŠ@z&AŠ@z,AŠ@Z&AŠ@Z&AŠ@Z&AŠ@Z | AŠ@z&AŠ@z&AŠ@z&AŠ@z | KAD6 | SIP3 | ZIB | ZIP | ZUB2 | kad6 | sip3 | zib | zip | zub2 | ŞIB | ŞIBI | ŞIP | şib | şibi | şip | ŠIB4 | šib4
U+12367,𒍧,zib kaba tenu,|AŠ@k&AŠ@k&AŠ@k&AŠ@k|,sumₓ
U+12368,𒍨,zig,ZIG,HAŠ2 | HEŠ2 | HIŠ2 | ZAQ4 | ZIB2 | ZIG | ZIK | ZIQ | ZIQI | haš2 | heš2 | hiš2 | zaq4 | zib2 | zig | zik | ziq | ziqi | ŞIB2 | şib2
U+12369,𒍩,ziz₂,ZIZ2,ZIZ2 | ziz2
U+1236A,𒍪,zu,ZU,KA14 | KI6 | SU2 | ZAX(ZU) | ZU | ka14 | ki6 | su2 | zax(ZU) | zu | ŞU2 | şu2
U+1236B,𒍫,zu₅,ZU5,ZU5 | zu5
U+1236C,𒍬,zu₅ × a,ZU5×A,AZU | UZU2 | UŠBAR2 | UŠBUR2 | ZU5×A | azu | uzu2 | ušbar2 | ušbur2
U+1236D,𒍭,zubur,ZUBUR,ZABAR2 | ZUBUR | zabar2 | zubur
U+1236E,𒍮,zum,ZUM,GARIG2 | GAZUM2 | HAL2 | HAŠ4 | RI4 | RIG2 | RIK2 | RIMX(ZUM) | RIQ2 | SIM5 | SU14 | SUM2 | ZU3 | ZUM | garig2 | gazum2 | hal2 | haš4 | ri4 | rig2 | rik2 | rimx(ZUM) | riq2 | sim5 | su14 | sum2 | zu3 | zum | ŞIM | ŞU | ŞUM | şim | şu | şum | ŠU15 | šu15
U+1236F,𒍯,kap elamite,KAP₀,kap₀
U+12370,𒍰,ab × nun,|AB×NUN|,
U+12371,𒍱,ab₂ × a,|AB₂×A|,
U+12372,𒍲,amar × kug,|AMAR×KU₃|,
U+12373,𒍳,dag kisim₅ × u₂ + mash,|DAG.KISIM₅×(U₂.MAŠ)|,
U+12374,𒍴,dag₃,NI.UD,ATUMX(|NI.UD|) | BAR4 | DAG3 | DAK3 | DAQ3 | I4 | IA4 | NA4 | NI.UD | TAK3 | TAQ3 | YA4 | ZA2 | atumx(|NI.UD|) | bar4 | dag3 | dak3 | daq3 | i4 | ia4 | na4 | tak3 | taq3 | ya4 | za2
U+12375,𒍵,dish + shu,|DIŠ+ŠU|,
U+12376,𒍶,dub × she,,
U+12377,𒍷,ezen × gud,,
U+12378,𒍸,ezen × she,EZEN×ŠE,EZEN4 | EZEN×ŠE | ezen4
U+12379,𒍹,ga₂ × an + kak + a,|GA₂×(AN.KAK.A)|,usud
U+1237A,𒍺,ga₂ × ash₂,|GA₂×AŠ₂|,gaziₓ | gazigalₓ
U+1237B,𒍻,ge₂₂,AŠ@k,AŠ@K | AŠ@k | GE22 | SANTAK2 | SAĜTAK2 | UBURA | UBURU | ULIL | UMA | UTAG | UTAK | UZALAG | UZALAK | ge22 | santak2 | saĝtak2 | ubura | uburu | ulil | uma | utag | utak | uzalag | uzalak
U+1237C,𒍼,gig,GIG,GE17 | GI17 | GIB3 | GIG | KIK | KIĜ | QIQ | SIMX(GIG) | ge17 | gi17 | gib3 | gig | kik | kiĝ | qiq | simx(GIG)
U+1237D,𒍽,hush,HI.GIR3,HI.GIR3 | HIŠ4 | HUŠ | HUŠA | HUŠUX(|HI.GIR3|) | RUŠ | hiš4 | huš | huša | hušux(|HI.GIR3|) | ruš
U+1237E,𒍾,ka × anshe,|KA×ANŠE|,
