unicode_id,allograph_sign,compound_form,component_position,allograph_ucun,allographCompound_cun,allographCompound_useq,signList_analogue
U+1228A,|PIRIG×UD|,|SU.PIRIG|,2,𒊊,𒋢𒊊,U+122E2; U+1228A,LAK259 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY096 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL179 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL132 [Gudea period (~2100 BCE) | Lagash / Girsu]; GCSL133 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL093 [Hittite period (~1650–1180 BCE) | Hittite]; KWU437 [Ur III (~2112–2004 BCE) | Administrative]; MZL296 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA130 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA084 [Standard Babylonian (any period) | Akkadian syllabary]
U+1236A,|PIRIG×UD|,|ZU.PIRIG|,1,𒍪,𒍪𒊊,U+1236A; U+1228A,LAK259 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY096 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL179 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL132 [Gudea period (~2100 BCE) | Lagash / Girsu]; GCSL133 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL093 [Hittite period (~1650–1180 BCE) | Hittite]; KWU437 [Ur III (~2112–2004 BCE) | Administrative]; MZL296 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA130 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA084 [Standard Babylonian (any period) | Akkadian syllabary]
U+1228A,|PIRIG×UD|,|ZU.PIRIG|,2,𒊊,𒍪𒊊,U+1236A; U+1228A,LAK259 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY096 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL179 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL132 [Gudea period (~2100 BCE) | Lagash / Girsu]; GCSL133 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL093 [Hittite period (~1650–1180 BCE) | Hittite]; KWU437 [Ur III (~2112–2004 BCE) | Administrative]; MZL296 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA130 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA084 [Standard Babylonian (any period) | Akkadian syllabary]
U+1235D,|PIRIG×ZA|,|ZA.LAK247|,1,𒍝,𒍝󰂀,U+1235D; U+F0080,LAK261 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY097 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL180 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU164 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES147 [Early Dynastic (~2900–2340 BCE) | Ebla]; HZL092 [Hittite period (~1650–1180 BCE) | Hittite]; KWU445 [Ur III (~2112–2004 BCE) | Administrative]; MZL297 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE136 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP461 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA131 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA085 [Standard Babylonian (any period) | Akkadian syllabary]
U+F0080,|PIRIG×ZA|,|ZA.LAK247|,2,,𒍝󰂀,U+1235D; U+F0080,LAK261 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY097 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL180 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU164 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES147 [Early Dynastic (~2900–2340 BCE) | Ebla]; HZL092 [Hittite period (~1650–1180 BCE) | Hittite]; KWU445 [Ur III (~2112–2004 BCE) | Administrative]; MZL297 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE136 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP461 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA131 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA085 [Standard Babylonian (any period) | Akkadian syllabary]
U+1235D,|PIRIG×ZA|,|ZA.PIRIG|,1,𒍝,𒍝𒊊,U+1235D; U+1228A,LAK261 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY097 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL180 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU164 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES147 [Early Dynastic (~2900–2340 BCE) | Ebla]; HZL092 [Hittite period (~1650–1180 BCE) | Hittite]; KWU445 [Ur III (~2112–2004 BCE) | Administrative]; MZL297 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE136 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP461 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA131 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA085 [Standard Babylonian (any period) | Akkadian syllabary]
U+1228A,|PIRIG×ZA|,|ZA.PIRIG|,2,𒊊,𒍝𒊊,U+1235D; U+1228A,LAK261 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY097 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL180 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU164 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES147 [Early Dynastic (~2900–2340 BCE) | Ebla]; HZL092 [Hittite period (~1650–1180 BCE) | Hittite]; KWU445 [Ur III (~2112–2004 BCE) | Administrative]; MZL297 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE136 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP461 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA131 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA085 [Standard Babylonian (any period) | Akkadian syllabary]
U+12295,|SAG.EZEN|,|SAG.KEŠ₂|,1,𒊕,𒊕𒆟,U+12295; U+1219F,
U+1219F,|SAG.EZEN|,|SAG.KEŠ₂|,2,𒆟,𒊕𒆟,U+12295; U+1219F,
U+12295,|SAG×DU|,|SAG.DU|,1,𒊕,𒊕𒁺,U+12295; U+1207A,LAK314 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; KWU434 [Ur III (~2112–2004 BCE) | Administrative]; MZL187 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA121_6 [Standard Babylonian (any period) | Akkado-Babylonian]
U+1207A,|SAG×DU|,|SAG.DU|,2,𒁺,𒊕𒁺,U+12295; U+1207A,LAK314 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; KWU434 [Ur III (~2112–2004 BCE) | Administrative]; MZL187 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA121_6 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12295,|SAG×KAK|,|SAG.NI|,1,𒊕,𒊕𒉌,U+12295; U+1224C,LAK312 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL330 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL188 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP195 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA116 [Standard Babylonian (any period) | Akkado-Babylonian]
U+1224C,|SAG×KAK|,|SAG.NI|,2,𒉌,𒊕𒉌,U+12295; U+1224C,LAK312 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL330 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL188 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP195 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA116 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12311,|SAG×U₂|,|U₂.SAG|,1,𒌑,𒌑𒊕,U+12311; U+12295,MZL192 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA121_8 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12295,|SAG×U₂|,|U₂.SAG|,2,𒊕,𒌑𒊕,U+12311; U+12295,MZL192 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA121_8 [Standard Babylonian (any period) | Akkado-Babylonian]
U+122A9,|SAL.HUB₂|,|SAL.HUB₂.AL|,1,𒊩,𒊩𒄸𒀠,U+122A9; U+12138; U+12020,ABZL463 [Old Babylonian (~2000–1600 BCE) | School texts]; KWU795 [Ur III (~2112–2004 BCE) | Administrative]
U+12138,|SAL.HUB₂|,|SAL.HUB₂.AL|,2,𒄸,𒊩𒄸𒀠,U+122A9; U+12138; U+12020,ABZL463 [Old Babylonian (~2000–1600 BCE) | School texts]; KWU795 [Ur III (~2112–2004 BCE) | Administrative]
U+12020,|SAL.HUB₂|,|SAL.HUB₂.AL|,3,𒀠,𒊩𒄸𒀠,U+122A9; U+12138; U+12020,ABZL463 [Old Babylonian (~2000–1600 BCE) | School texts]; KWU795 [Ur III (~2112–2004 BCE) | Administrative]
U+12313,|SAL.HUB₂|,|UD.HUB₂|,1,𒌓,𒌓𒄸,U+12313; U+12138,ABZL463 [Old Babylonian (~2000–1600 BCE) | School texts]; KWU795 [Ur III (~2112–2004 BCE) | Administrative]
U+12138,|SAL.HUB₂|,|UD.HUB₂|,2,𒄸,𒌓𒄸,U+12313; U+12138,ABZL463 [Old Babylonian (~2000–1600 BCE) | School texts]; KWU795 [Ur III (~2112–2004 BCE) | Administrative]
U+12313,|SAL.HUB₂|,|UD.SAL.HUB₂|,1,𒌓,𒌓𒊩𒄸,U+12313; U+122A9; U+12138,MZL610 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA391 [Standard Babylonian (any period) | Akkado-Babylonian]; ABZL463 [Old Babylonian (~2000–1600 BCE) | School texts]; KWU795 [Ur III (~2112–2004 BCE) | Administrative]
U+122A9,|SAL.HUB₂|,|UD.SAL.HUB₂|,2,𒊩,𒌓𒊩𒄸,U+12313; U+122A9; U+12138,MZL610 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA391 [Standard Babylonian (any period) | Akkado-Babylonian]; ABZL463 [Old Babylonian (~2000–1600 BCE) | School texts]; KWU795 [Ur III (~2112–2004 BCE) | Administrative]
U+12138,|SAL.HUB₂|,|UD.SAL.HUB₂|,3,𒄸,𒌓𒊩𒄸,U+12313; U+122A9; U+12138,MZL610 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA391 [Standard Babylonian (any period) | Akkado-Babylonian]; ABZL463 [Old Babylonian (~2000–1600 BCE) | School texts]; KWU795 [Ur III (~2112–2004 BCE) | Administrative]
U+122D6,|SAL.ME|,|ŠITA.GIŠ.ME|,1,𒋖,𒋖𒄑𒈨,U+122D6; U+12111; U+12228,KWU791a [Ur III (~2112–2004 BCE) | Administrative]; RSP154 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12111,|SAL.ME|,|ŠITA.GIŠ.ME|,2,𒄑,𒋖𒄑𒈨,U+122D6; U+12111; U+12228,KWU791a [Ur III (~2112–2004 BCE) | Administrative]; RSP154 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12228,|SAL.ME|,|ŠITA.GIŠ.ME|,3,𒈨,𒋖𒄑𒈨,U+122D6; U+12111; U+12228,KWU791a [Ur III (~2112–2004 BCE) | Administrative]; RSP154 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1238F,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.IGI@g.NUN.ME.EZEN×KASKAL|,1,𒎏,𒎏𒅊𒉣𒈨𒂬,U+1238F; U+1214A; U+12263; U+12228; U+120AC,
U+1214A,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.IGI@g.NUN.ME.EZEN×KASKAL|,2,𒅊,𒎏𒅊𒉣𒈨𒂬,U+1238F; U+1214A; U+12263; U+12228; U+120AC,
U+12263,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.IGI@g.NUN.ME.EZEN×KASKAL|,3,𒉣,𒎏𒅊𒉣𒈨𒂬,U+1238F; U+1214A; U+12263; U+12228; U+120AC,
U+12228,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.IGI@g.NUN.ME.EZEN×KASKAL|,4,𒈨,𒎏𒅊𒉣𒈨𒂬,U+1238F; U+1214A; U+12263; U+12228; U+120AC,
U+120AC,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.IGI@g.NUN.ME.EZEN×KASKAL|,5,𒂬,𒎏𒅊𒉣𒈨𒂬,U+1238F; U+1214A; U+12263; U+12228; U+120AC,
U+1238F,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.ME.DAG.X|,1,𒎏,𒎏𒈨𒁖X,U+1238F; U+12228; U+12056; O,
U+12228,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.ME.DAG.X|,2,𒈨,𒎏𒈨𒁖X,U+1238F; U+12228; U+12056; O,
U+12056,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.ME.DAG.X|,3,𒁖,𒎏𒈨𒁖X,U+1238F; U+12228; U+12056; O,
O,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.ME.DAG.X|,4,,𒎏𒈨𒁖X,U+1238F; U+12228; U+12056; O,
U+1238F,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.PAP.IGI@g.ME.EZEN×KASKAL|,1,𒎏,𒎏𒉽𒅊𒈨𒂬,U+1238F; U+1227D; U+1214A; U+12228; U+120AC,
U+1227D,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.PAP.IGI@g.ME.EZEN×KASKAL|,2,𒉽,𒎏𒉽𒅊𒈨𒂬,U+1238F; U+1227D; U+1214A; U+12228; U+120AC,
U+1214A,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.PAP.IGI@g.ME.EZEN×KASKAL|,3,𒅊,𒎏𒉽𒅊𒈨𒂬,U+1238F; U+1227D; U+1214A; U+12228; U+120AC,
U+12228,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.PAP.IGI@g.ME.EZEN×KASKAL|,4,𒈨,𒎏𒉽𒅊𒈨𒂬,U+1238F; U+1227D; U+1214A; U+12228; U+120AC,
U+120AC,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.PAP.IGI@g.ME.EZEN×KASKAL|,5,𒂬,𒎏𒉽𒅊𒈨𒂬,U+1238F; U+1227D; U+1214A; U+12228; U+120AC,
U+1238F,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.PAP.IGI@g.NUN.EZEN×KASKAL|,1,𒎏,𒎏𒉽𒅊𒉣𒂬,U+1238F; U+1227D; U+1214A; U+12263; U+120AC,
U+1227D,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.PAP.IGI@g.NUN.EZEN×KASKAL|,2,𒉽,𒎏𒉽𒅊𒉣𒂬,U+1238F; U+1227D; U+1214A; U+12263; U+120AC,
U+1214A,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.PAP.IGI@g.NUN.EZEN×KASKAL|,3,𒅊,𒎏𒉽𒅊𒉣𒂬,U+1238F; U+1227D; U+1214A; U+12263; U+120AC,
U+12263,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.PAP.IGI@g.NUN.EZEN×KASKAL|,4,𒉣,𒎏𒉽𒅊𒉣𒂬,U+1238F; U+1227D; U+1214A; U+12263; U+120AC,
U+120AC,|SAL.TUG₂.PAP.IGI@g.NUN.ME.EZEN×KASKAL|,|SAL.TUG₂.PAP.IGI@g.NUN.EZEN×KASKAL|,5,𒂬,𒎏𒉽𒅊𒉣𒂬,U+1238F; U+1227D; U+1214A; U+12263; U+120AC,
U+122A9,|SAL.UŠ.DAM|,|SAL.UŠ.DI.DAM|,1,𒊩,𒊩𒍑𒁲𒁮,U+122A9; U+12351; U+12072; U+1206E,
U+12351,|SAL.UŠ.DAM|,|SAL.UŠ.DI.DAM|,2,𒍑,𒊩𒍑𒁲𒁮,U+122A9; U+12351; U+12072; U+1206E,
U+12072,|SAL.UŠ.DAM|,|SAL.UŠ.DI.DAM|,3,𒁲,𒊩𒍑𒁲𒁮,U+122A9; U+12351; U+12072; U+1206E,
U+1206E,|SAL.UŠ.DAM|,|SAL.UŠ.DI.DAM|,4,𒁮,𒊩𒍑𒁲𒁮,U+122A9; U+12351; U+12072; U+1206E,
U+122A9,|SAL.UŠ.DI|,|SAL.DI.UŠ|,1,𒊩,𒊩𒁲𒍑,U+122A9; U+12072; U+12351,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12072,|SAL.UŠ.DI|,|SAL.DI.UŠ|,2,𒁲,𒊩𒁲𒍑,U+122A9; U+12072; U+12351,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12351,|SAL.UŠ.DI|,|SAL.DI.UŠ|,3,𒍑,𒊩𒁲𒍑,U+122A9; U+12072; U+12351,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+122A9,|SAL.UŠ.DI|,|SAL.UŠ.DI.E₂|,1,𒊩,𒊩𒍑𒁲𒂍,U+122A9; U+12351; U+12072; U+1208D,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12351,|SAL.UŠ.DI|,|SAL.UŠ.DI.E₂|,2,𒍑,𒊩𒍑𒁲𒂍,U+122A9; U+12351; U+12072; U+1208D,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12072,|SAL.UŠ.DI|,|SAL.UŠ.DI.E₂|,3,𒁲,𒊩𒍑𒁲𒂍,U+122A9; U+12351; U+12072; U+1208D,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1208D,|SAL.UŠ.DI|,|SAL.UŠ.DI.E₂|,4,𒂍,𒊩𒍑𒁲𒂍,U+122A9; U+12351; U+12072; U+1208D,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+122A9,|SAL.UŠ.DI|,|SAL.UŠ.DI.KID|,1,𒊩,𒊩𒍑𒁲𒆤,U+122A9; U+12351; U+12072; U+121A4,RSP158 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12351,|SAL.UŠ.DI|,|SAL.UŠ.DI.KID|,2,𒍑,𒊩𒍑𒁲𒆤,U+122A9; U+12351; U+12072; U+121A4,RSP158 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12072,|SAL.UŠ.DI|,|SAL.UŠ.DI.KID|,3,𒁲,𒊩𒍑𒁲𒆤,U+122A9; U+12351; U+12072; U+121A4,RSP158 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+121A4,|SAL.UŠ.DI|,|SAL.UŠ.DI.KID|,4,𒆤,𒊩𒍑𒁲𒆤,U+122A9; U+12351; U+12072; U+121A4,RSP158 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+122A9,|SAL.UŠ.DI|,|SAL.UŠ.E₂.DI|,1,𒊩,𒊩𒍑𒂍𒁲,U+122A9; U+12351; U+1208D; U+12072,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12351,|SAL.UŠ.DI|,|SAL.UŠ.E₂.DI|,2,𒍑,𒊩𒍑𒂍𒁲,U+122A9; U+12351; U+1208D; U+12072,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1208D,|SAL.UŠ.DI|,|SAL.UŠ.E₂.DI|,3,𒂍,𒊩𒍑𒂍𒁲,U+122A9; U+12351; U+1208D; U+12072,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12072,|SAL.UŠ.DI|,|SAL.UŠ.E₂.DI|,4,𒁲,𒊩𒍑𒂍𒁲,U+122A9; U+12351; U+1208D; U+12072,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+122A9,|SAL.UŠ.DI|,|SAL.UŠ.KID|,1,𒊩,𒊩𒍑𒆤,U+122A9; U+12351; U+121A4,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12351,|SAL.UŠ.DI|,|SAL.UŠ.KID|,2,𒍑,𒊩𒍑𒆤,U+122A9; U+12351; U+121A4,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+121A4,|SAL.UŠ.DI|,|SAL.UŠ.KID|,3,𒆤,𒊩𒍑𒆤,U+122A9; U+12351; U+121A4,RSP157 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+120B5,SANGA₂,|GA.BALAG|,1,𒂵,𒂵𒁆,U+120B5; U+12046,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12046,SANGA₂,|GA.BALAG|,2,𒁆,𒂵𒁆,U+120B5; U+12046,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+120B5,SANGA₂,|GA.DUB₂|,1,𒂵,𒂵𒂀,U+120B5; U+12080,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12080,SANGA₂,|GA.DUB₂|,2,𒂀,𒂵𒂀,U+120B5; U+12080,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+120B5,SANGA₂,|GA.MA₂.IGI@g|,1,𒂵,𒂵𒈣𒅊,U+120B5; U+12223; U+1214A,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12223,SANGA₂,|GA.MA₂.IGI@g|,2,𒈣,𒂵𒈣𒅊,U+120B5; U+12223; U+1214A,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1214A,SANGA₂,|GA.MA₂.IGI@g|,3,𒅊,𒂵𒈣𒅊,U+120B5; U+12223; U+1214A,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+120B5,SANGA₂,|GA.UZ₃|,1,𒂵,𒂵𒍚,U+120B5; U+1235A,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1235A,SANGA₂,|GA.UZ₃|,2,𒍚,𒂵𒍚,U+120B5; U+1235A,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+120B5,SANGA₂,|GA.UZ₃.HI|,1,𒂵,𒂵𒍚𒄭,U+120B5; U+1235A; U+1212D,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1235A,SANGA₂,|GA.UZ₃.HI|,2,𒍚,𒂵𒍚𒄭,U+120B5; U+1235A; U+1212D,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1212D,SANGA₂,|GA.UZ₃.HI|,3,𒄭,𒂵𒍚𒄭,U+120B5; U+1235A; U+1212D,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+120B5,SANGA₂,|GA.UZ₃.IGI@g|,1,𒂵,𒂵𒍚𒅊,U+120B5; U+1235A; U+1214A,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1235A,SANGA₂,|GA.UZ₃.IGI@g|,2,𒍚,𒂵𒍚𒅊,U+120B5; U+1235A; U+1214A,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1214A,SANGA₂,|GA.UZ₃.IGI@g|,3,𒅊,𒂵𒍚𒅊,U+120B5; U+1235A; U+1214A,LAK175 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL205 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES102 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP276 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
