unicode_id,allograph_sign,allograph_form,allograph_ucun,allograph_type,graphic_variant_id,compound_form,component_position,allographCompound_cun,allographCompound_useq,signList_analogue
U+121F5,|LAM×(KUR.RU)|,|LAM×KUR.RU|,𒇵,Type_2,compound,|LAM×KUR.RU|,1,𒇵𒊒,U+121F5; U+12292,
U+12292,|LAM×(KUR.RU)|,|LAM×KUR.RU|,𒊒,Type_2,compound,|LAM×KUR.RU|,2,𒇵𒊒,U+121F5; U+12292,
U+1226D,|LAK449×(PAP.PAP.LU₃)|,|NUNUZ.AB₂×LU₃|,𒉭,Type_2,compound,|NUNUZ.AB₂×LU₃|,1,𒉭X,U+1226D; X,LAK453 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ELLES237 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP353 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
X,|LAK449×(PAP.PAP.LU₃)|,|NUNUZ.AB₂×LU₃|,,Type_2,compound,|NUNUZ.AB₂×LU₃|,2,𒉭X,U+1226D; X,LAK453 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ELLES237 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP353 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1226D,|LAK449×(PAP.PAP.LU₃)|,|NUNUZ.KISIM₅×(LU₃.PAP.PAP)|,𒉭,Type_2,compound,|NUNUZ.KISIM₅×(LU₃.PAP.PAP)|,1,𒉭X,U+1226D; X,LAK453 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ELLES237 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP353 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
X,|LAK449×(PAP.PAP.LU₃)|,|NUNUZ.KISIM₅×(LU₃.PAP.PAP)|,,Type_2,compound,|NUNUZ.KISIM₅×(LU₃.PAP.PAP)|,2,𒉭X,U+1226D; X,LAK453 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ELLES237 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP353 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+121F8,LIL,REC145,𒇸,Type_3,LIL_v1,,,,,LAK208 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; KWU634 [Ur III (~2112–2004 BCE) | Administrative]; REC145 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK094 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY188 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL091 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL054 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL127 [Hittite period (~1650–1180 BCE) | Hittite]; KWU147 [Ur III (~2112–2004 BCE) | Administrative]; MZL544 [Standard Babylonian (any period) | Akkado-Babylonian]; REC056 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; RSP127 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA336 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA163 [Standard Babylonian (any period) | Akkadian syllabary]
U+121FB,LU,DIB,𒇻,Type_3,LU_v1,,,,,LAK780 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY293 [Standard Babylonian (any period) | Akkadian syllabary]; LAK775 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY292 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL416 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU272 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES378 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL317 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL210 [Hittite period (~1650–1180 BCE) | Hittite]; KWU891 [Ur III (~2112–2004 BCE) | Administrative]; MZL812 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE314 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP260 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA537 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA257 [Standard Babylonian (any period) | Akkadian syllabary]
,|(LU.EŠ₂)&(LU.EŠ₂)|,|(LAGAR@g.SU.LU.EŠ₂)&(LAGAR@g.SU.LU.EŠ₂)|,,Type_3,LUESLUES_v1,,,,,
U+122E2,|(LU.EŠ₂)&(LU.EŠ₂)|,|SU.LU.EŠ₂|,𒋢,Type_2,compound,|SU.LU.EŠ₂|,1,𒋢𒇻𒂠,U+122E2; U+121FB; U+120A0,
U+121FB,|(LU.EŠ₂)&(LU.EŠ₂)|,|SU.LU.EŠ₂|,𒇻,Type_2,compound,|SU.LU.EŠ₂|,2,𒋢𒇻𒂠,U+122E2; U+121FB; U+120A0,
U+120A0,|(LU.EŠ₂)&(LU.EŠ₂)|,|SU.LU.EŠ₂|,𒂠,Type_2,compound,|SU.LU.EŠ₂|,3,𒋢𒇻𒂠,U+122E2; U+121FB; U+120A0,
,|(LU.EŠ₂)&(LU.EŠ₂)|,|(SU.LU.EŠ₂.LAGAR@g)&(SU.LU.EŠ₂.LAGAR@g)|,,Type_3,LUESLUES_v1,,,,,
,|(LU.EŠ₂)&(LU.EŠ₂)|,|(SU.LU.EŠ₂)&(SU.LU.EŠ₂)|,,Type_3,LUESLUES_v1,,,,,
U+122E2,|(LU.EŠ₂)&(LU.EŠ₂)|,|SU.SU.LU.LU.EŠ₂.EŠ₂|,𒋢,Type_2,compound,|SU.SU.LU.LU.EŠ₂.EŠ₂|,1,𒋢𒋢𒇻𒇻𒂠𒂠,U+122E2; U+122E2; U+121FB; U+121FB; U+120A0; U+120A0,
U+122E2,|(LU.EŠ₂)&(LU.EŠ₂)|,|SU.SU.LU.LU.EŠ₂.EŠ₂|,𒋢,Type_2,compound,|SU.SU.LU.LU.EŠ₂.EŠ₂|,2,𒋢𒋢𒇻𒇻𒂠𒂠,U+122E2; U+122E2; U+121FB; U+121FB; U+120A0; U+120A0,
U+121FB,|(LU.EŠ₂)&(LU.EŠ₂)|,|SU.SU.LU.LU.EŠ₂.EŠ₂|,𒇻,Type_2,compound,|SU.SU.LU.LU.EŠ₂.EŠ₂|,3,𒋢𒋢𒇻𒇻𒂠𒂠,U+122E2; U+122E2; U+121FB; U+121FB; U+120A0; U+120A0,
U+121FB,|(LU.EŠ₂)&(LU.EŠ₂)|,|SU.SU.LU.LU.EŠ₂.EŠ₂|,𒇻,Type_2,compound,|SU.SU.LU.LU.EŠ₂.EŠ₂|,4,𒋢𒋢𒇻𒇻𒂠𒂠,U+122E2; U+122E2; U+121FB; U+121FB; U+120A0; U+120A0,
U+120A0,|(LU.EŠ₂)&(LU.EŠ₂)|,|SU.SU.LU.LU.EŠ₂.EŠ₂|,𒂠,Type_2,compound,|SU.SU.LU.LU.EŠ₂.EŠ₂|,5,𒋢𒋢𒇻𒇻𒂠𒂠,U+122E2; U+122E2; U+121FB; U+121FB; U+120A0; U+120A0,
U+120A0,|(LU.EŠ₂)&(LU.EŠ₂)|,|SU.SU.LU.LU.EŠ₂.EŠ₂|,𒂠,Type_2,compound,|SU.SU.LU.LU.EŠ₂.EŠ₂|,6,𒋢𒋢𒇻𒇻𒂠𒂠,U+122E2; U+122E2; U+121FB; U+121FB; U+120A0; U+120A0,
U+121FB,|LU×BAD|,|LU.BAD|,𒇻,Type_2,compound,|LU.BAD|,1,𒇻𒁁,U+121FB; U+12041,KWU871 [Ur III (~2112–2004 BCE) | Administrative]; MZL814 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12041,|LU×BAD|,|LU.BAD|,𒁁,Type_2,compound,|LU.BAD|,2,𒇻𒁁,U+121FB; U+12041,KWU871 [Ur III (~2112–2004 BCE) | Administrative]; MZL814 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,LU₂,LU₂~v,𒇽,Type_3,LU_v1,,,,,LAK337 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY180 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL253 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU236 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES188 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL218 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL078 [Hittite period (~1650–1180 BCE) | Hittite]; KWU080 [Ur III (~2112–2004 BCE) | Administrative]; MZL514 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE017 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP396 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA330 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA157 [Standard Babylonian (any period) | Akkadian syllabary]
U+121FD,|LU₂@LU₂|,|LU₂.LU₂|,𒇽,Type_2,compound,|LU₂.LU₂|,1,𒇽𒇽,U+121FD; U+121FD,ABZL255 [Old Babylonian (~2000–1600 BCE) | School texts]; SLLHA330_60 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|LU₂@LU₂|,|LU₂.LU₂|,𒇽,Type_2,compound,|LU₂.LU₂|,2,𒇽𒇽,U+121FD; U+121FD,ABZL255 [Old Babylonian (~2000–1600 BCE) | School texts]; SLLHA330_60 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12213,|LU₂@LU₂|,|LU₂&LU₂|,𒈓,Type_3,LULU_v1,,,,,ABZL255 [Old Babylonian (~2000–1600 BCE) | School texts]; SLLHA330_60 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12212,|LU₂@LU₂|,|LU₂%LU₂|,𒈒,Type_1,LULU_v2,,,,,SLLHA330_60v [Standard Babylonian (any period) | Akkado-Babylonian]; ABZL255 [Old Babylonian (~2000–1600 BCE) | School texts]; SLLHA330_60 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12214,|4×LU₂|,|3×LU₂|,𒈔,Type_3,4LU_v1,,,,,SLLHA330_60n2 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|4×LU₂|,|LU₂.LU₂.LU₂.LU₂|,𒇽,Type_2,compound,|LU₂.LU₂.LU₂.LU₂|,1,𒇽𒇽𒇽𒇽,U+121FD; U+121FD; U+121FD; U+121FD,SLLHA330_60n2 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|4×LU₂|,|LU₂.LU₂.LU₂.LU₂|,𒇽,Type_2,compound,|LU₂.LU₂.LU₂.LU₂|,2,𒇽𒇽𒇽𒇽,U+121FD; U+121FD; U+121FD; U+121FD,SLLHA330_60n2 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|4×LU₂|,|LU₂.LU₂.LU₂.LU₂|,𒇽,Type_2,compound,|LU₂.LU₂.LU₂.LU₂|,3,𒇽𒇽𒇽𒇽,U+121FD; U+121FD; U+121FD; U+121FD,SLLHA330_60n2 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|4×LU₂|,|LU₂.LU₂.LU₂.LU₂|,𒇽,Type_2,compound,|LU₂.LU₂.LU₂.LU₂|,4,𒇽𒇽𒇽𒇽,U+121FD; U+121FD; U+121FD; U+121FD,SLLHA330_60n2 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|LU₂×AL|,|LU₂.AL|,𒇽,Type_2,compound,|LU₂.AL|,1,𒇽𒀠,U+121FD; U+12020,MZL523 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7an1 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12020,|LU₂×AL|,|LU₂.AL|,𒀠,Type_2,compound,|LU₂.AL|,2,𒇽𒀠,U+121FD; U+12020,MZL523 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7an1 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|LU₂×BAD|,|LU₂.BAD|,𒇽,Type_2,compound,|LU₂.BAD|,1,𒇽𒁁,U+121FD; U+12041,LAK344 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY181 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL256 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU237 [Early Dynastic (~2900–2340 BCE) | Lagash]; KWU082 [Ur III (~2112–2004 BCE) | Administrative]; MZL517 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE018 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP397 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA330_6 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12041,|LU₂×BAD|,|LU₂.BAD|,𒁁,Type_2,compound,|LU₂.BAD|,2,𒇽𒁁,U+121FD; U+12041,LAK344 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY181 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL256 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU237 [Early Dynastic (~2900–2340 BCE) | Lagash]; KWU082 [Ur III (~2112–2004 BCE) | Administrative]; MZL517 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE018 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP397 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA330_6 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|LU₂×BAD|,|LU₂.LAGAB×U|,𒇽,Type_2,compound,|LU₂.LAGAB×U|,1,𒇽𒇥,U+121FD; U+121E5,LAK344 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY181 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL256 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU237 [Early Dynastic (~2900–2340 BCE) | Lagash]; KWU082 [Ur III (~2112–2004 BCE) | Administrative]; MZL517 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE018 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP397 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA330_6 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121E5,|LU₂×BAD|,|LU₂.LAGAB×U|,𒇥,Type_2,compound,|LU₂.LAGAB×U|,2,𒇽𒇥,U+121FD; U+121E5,LAK344 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY181 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL256 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU237 [Early Dynastic (~2900–2340 BCE) | Lagash]; KWU082 [Ur III (~2112–2004 BCE) | Administrative]; MZL517 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE018 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP397 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA330_6 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FF,|LU₂×BAD|,|LU₂×UŠ₂|,𒇿,Type_3,LUBAD_v1,,,,,ZATU020 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK344 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY181 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL256 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU237 [Early Dynastic (~2900–2340 BCE) | Lagash]; KWU082 [Ur III (~2112–2004 BCE) | Administrative]; MZL517 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE018 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP397 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA330_6 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|LU₂×(EŠ₂.LAL)|,|LU₂.EŠ₂.LAL|,𒇽,Type_2,compound,|LU₂.EŠ₂.LAL|,1,𒇽𒂠𒇲,U+121FD; U+120A0; U+121F2,
U+120A0,|LU₂×(EŠ₂.LAL)|,|LU₂.EŠ₂.LAL|,𒂠,Type_2,compound,|LU₂.EŠ₂.LAL|,2,𒇽𒂠𒇲,U+121FD; U+120A0; U+121F2,
U+121F2,|LU₂×(EŠ₂.LAL)|,|LU₂.EŠ₂.LAL|,𒇲,Type_2,compound,|LU₂.EŠ₂.LAL|,3,𒇽𒂠𒇲,U+121FD; U+120A0; U+121F2,
U+121FD,|LU₂×EŠ₂@t|,|LU₂.EŠ₂|,𒇽,Type_2,compound,|LU₂.EŠ₂|,1,𒇽𒂠,U+121FD; U+120A0,MZL531 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7cn [Standard Babylonian (any period) | Akkado-Babylonian]
U+120A0,|LU₂×EŠ₂@t|,|LU₂.EŠ₂|,𒂠,Type_2,compound,|LU₂.EŠ₂|,2,𒇽𒂠,U+121FD; U+120A0,MZL531 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7cn [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|LU₂×EŠ₂@t|,|LU₂.EŠ₂@t|,𒇽,Type_2,compound,|LU₂.EŠ₂@t|,1,𒇽󰁤,U+121FD; U+F0064,MZL531 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7cn [Standard Babylonian (any period) | Akkado-Babylonian]
U+F0064,|LU₂×EŠ₂@t|,|LU₂.EŠ₂@t|,,Type_2,compound,|LU₂.EŠ₂@t|,2,𒇽󰁤,U+121FD; U+F0064,MZL531 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7cn [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|LU₂×EŠ₂@t|,|LU₂.ŠU|,𒇽,Type_2,compound,|LU₂.ŠU|,1,𒇽𒋗,U+121FD; U+122D7,MZL531 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7cn [Standard Babylonian (any period) | Akkado-Babylonian]
U+122D7,|LU₂×EŠ₂@t|,|LU₂.ŠU|,𒋗,Type_2,compound,|LU₂.ŠU|,2,𒇽𒋗,U+121FD; U+122D7,MZL531 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7cn [Standard Babylonian (any period) | Akkado-Babylonian]
U+12201,|LU₂×EŠ₂@t|,|LU₂×ŠU|,𒈁,Type_3,LUEST_v1,,,,,MZL531 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7cn [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|LU₂×GAN₂@t|,|LU₂.GAN₂@t|,𒇽,Type_2,compound,|LU₂.GAN₂@t|,1,𒇽𒃸,U+121FD; U+120F8,ABZL258 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES189 [Early Dynastic (~2900–2340 BCE) | Ebla]; MZL521 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE019 [Early Dynastic (~2900–2340 BCE) | Ebla]; SLLHA330_7 [Standard Babylonian (any period) | Akkado-Babylonian]
U+120F8,|LU₂×GAN₂@t|,|LU₂.GAN₂@t|,𒃸,Type_2,compound,|LU₂.GAN₂@t|,2,𒇽𒃸,U+121FD; U+120F8,ABZL258 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES189 [Early Dynastic (~2900–2340 BCE) | Ebla]; MZL521 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE019 [Early Dynastic (~2900–2340 BCE) | Ebla]; SLLHA330_7 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|LU₂×GAN₂@t|,|LU₂.ŠA₃|,𒇽,Type_2,compound,|LU₂.ŠA₃|,1,𒇽𒊮,U+121FD; U+122AE,ABZL258 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES189 [Early Dynastic (~2900–2340 BCE) | Ebla]; MZL521 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE019 [Early Dynastic (~2900–2340 BCE) | Ebla]; SLLHA330_7 [Standard Babylonian (any period) | Akkado-Babylonian]
U+122AE,|LU₂×GAN₂@t|,|LU₂.ŠA₃|,𒊮,Type_2,compound,|LU₂.ŠA₃|,2,𒇽𒊮,U+121FD; U+122AE,ABZL258 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES189 [Early Dynastic (~2900–2340 BCE) | Ebla]; MZL521 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE019 [Early Dynastic (~2900–2340 BCE) | Ebla]; SLLHA330_7 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12202,|LU₂×GAN₂@t|,|LU₂×AŠ₂|,𒈂,Type_3,LUGANT_v1,,,,,ABZL258 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES189 [Early Dynastic (~2900–2340 BCE) | Ebla]; MZL521 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE019 [Early Dynastic (~2900–2340 BCE) | Ebla]; SLLHA330_7 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12202,|LU₂×GAN₂@t|,|LU₂×EŠ₂|,𒈂,Type_3,LUGANT_v1,,,,,ABZL258 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES189 [Early Dynastic (~2900–2340 BCE) | Ebla]; MZL521 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE019 [Early Dynastic (~2900–2340 BCE) | Ebla]; SLLHA330_7 [Standard Babylonian (any period) | Akkado-Babylonian]
U+1251B,|LU₂×HAL|,LAK340,𒔛,Type_3,LUHAL_v1,,,,,LAK340 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]
U+121FD,|LU₂×HI×BAD|,|LU₂.HI.BAD|,𒇽,Type_2,compound,|LU₂.HI.BAD|,1,𒇽𒄭𒁁,U+121FD; U+1212D; U+12041,MZL525 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7an3v [Standard Babylonian (any period) | Akkado-Babylonian]
U+1212D,|LU₂×HI×BAD|,|LU₂.HI.BAD|,𒄭,Type_2,compound,|LU₂.HI.BAD|,2,𒇽𒄭𒁁,U+121FD; U+1212D; U+12041,MZL525 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7an3v [Standard Babylonian (any period) | Akkado-Babylonian]
U+12041,|LU₂×HI×BAD|,|LU₂.HI.BAD|,𒁁,Type_2,compound,|LU₂.HI.BAD|,3,𒇽𒄭𒁁,U+121FD; U+1212D; U+12041,MZL525 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7an3v [Standard Babylonian (any period) | Akkado-Babylonian]
U+12206,|LU₂×KAD₂|,|LU₂×KAD₃|,𒈆,Type_1,LUKAD_v1,,,,,MZL519 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_0n [Standard Babylonian (any period) | Akkado-Babylonian]
U+1220A,|LU₂×LAGAB|,|LU₂.LAGAB|,𒈊,Type_3,LULAGAB_v1,,,,,MZL528 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7b [Standard Babylonian (any period) | Akkado-Babylonian]
U+1220B,|LU₂×(ME.EN)|,|LU₂.ME.EN|,𒈋,Type_3,LUMEEN_v1,,,,,MZL527' [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7bn [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|LU₂×NE|,|LU₂.NE|,𒇽,Type_2,compound,|LU₂.NE|,1,𒇽𒉈,U+121FD; U+12248,ABZL257 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL522 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7a [Standard Babylonian (any period) | Akkado-Babylonian]
U+12248,|LU₂×NE|,|LU₂.NE|,𒉈,Type_2,compound,|LU₂.NE|,2,𒇽𒉈,U+121FD; U+12248,ABZL257 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL522 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7a [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|LU₂×NU|,|LU₂.NU|,𒇽,Type_2,compound,|LU₂.NU|,1,𒇽𒉡,U+121FD; U+12261,
U+12261,|LU₂×NU|,|LU₂.NU|,𒉡,Type_2,compound,|LU₂.NU|,2,𒇽𒉡,U+121FD; U+12261,
U+1220F,|LU₂×(SIK₂.BU)|,|LU₂×(SIK₂.SUD)|,𒈏,Type_3,LUSIKBU_v1,,,,,MZL533 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7dn [Standard Babylonian (any period) | Akkado-Babylonian]
U+12210,|LU₂×TUG₂|,|AL×TUG₂|,𒈐,Type_3,LUTUG_v1,,,,,MZL530 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7c [Standard Babylonian (any period) | Akkado-Babylonian]
U+12215,LU₂@s,LAK349,𒈕,Type_3,LUS_v1,,,,,LAK349 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL254 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU277 [Early Dynastic (~2900–2340 BCE) | Lagash]; KWU081 [Ur III (~2112–2004 BCE) | Administrative]; MZL516 [Standard Babylonian (any period) | Akkado-Babylonian]; REC290 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; RSP398 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA330_8n [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,LU₂@s,|LU₂.GAM|,𒇽,Type_2,compound,|LU₂.GAM|,1,𒇽𒃵,U+121FD; U+120F5,ABZL254 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU277 [Early Dynastic (~2900–2340 BCE) | Lagash]; KWU081 [Ur III (~2112–2004 BCE) | Administrative]; MZL516 [Standard Babylonian (any period) | Akkado-Babylonian]; REC290 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; RSP398 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA330_8n [Standard Babylonian (any period) | Akkado-Babylonian]
U+120F5,LU₂@s,|LU₂.GAM|,𒃵,Type_2,compound,|LU₂.GAM|,2,𒇽𒃵,U+121FD; U+120F5,ABZL254 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU277 [Early Dynastic (~2900–2340 BCE) | Lagash]; KWU081 [Ur III (~2112–2004 BCE) | Administrative]; MZL516 [Standard Babylonian (any period) | Akkado-Babylonian]; REC290 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; RSP398 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA330_8n [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,LU₂@s,|LU₂.GAN|,𒇽,Type_2,compound,|LU₂.GAN|,1,𒇽𒃶,U+121FD; U+120F6,ABZL254 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU277 [Early Dynastic (~2900–2340 BCE) | Lagash]; KWU081 [Ur III (~2112–2004 BCE) | Administrative]; MZL516 [Standard Babylonian (any period) | Akkado-Babylonian]; REC290 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; RSP398 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA330_8n [Standard Babylonian (any period) | Akkado-Babylonian]
U+120F6,LU₂@s,|LU₂.GAN|,𒃶,Type_2,compound,|LU₂.GAN|,2,𒇽𒃶,U+121FD; U+120F6,ABZL254 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU277 [Early Dynastic (~2900–2340 BCE) | Lagash]; KWU081 [Ur III (~2112–2004 BCE) | Administrative]; MZL516 [Standard Babylonian (any period) | Akkado-Babylonian]; REC290 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; RSP398 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA330_8n [Standard Babylonian (any period) | Akkado-Babylonian]
