unicode_id,allograph_ucun,component_position,allograph_sign,allograph_form,allograph_type,compound_form,allographCompound_cun,allographCompound_useq,unicodeTrLit,syllabarySign,PhoneticsVersion,signList_analogue
U+122E4,𒋤,,SUD,LAK233@g,Type_3,,,,sud,SUD,SAR4 | SIR | SIX(SUD) | SU3 | SUD | SUG4 | ZIR4 | ZU6 | sar4 | sir | six(SUD) | su3 | sud | sug4 | zir4 | zu6 | ŚU3 | śu3 | ŠIR8 | ŠUD | ŠUT | ŠUX(SUD) | ŠUZ | ŠUŢ | šir8 | šud | šut | šux(SUD) | šuz | šuţ,LAK235^a [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY215 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL266 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU149 [Early Dynastic (~2900–2340 BCE) | Lagash]; BAU151 [Early Dynastic (~2900–2340 BCE) | Lagash]; GCSL116 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL341 [Hittite period (~1650–1180 BCE) | Hittite]; KWU386 [Ur III (~2112–2004 BCE) | Administrative]; MZL584 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP336 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA373 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA187 [Standard Babylonian (any period) | Akkadian syllabary]
U+122E7,𒋧,,SUM,|SUM×DIŠ|,Type_3,,,,sum,SUM,/ZEĜ/ | /zeĝ/ | ARI6 | SAR8 | SE3 | SEG10 | SI3 | SIG10 | SIK10 | SIM2 | SU12 | SUM | SUMU | SUN3 | ZAR3 | ari6 | sar8 | se3 | seg10 | si3 | sig10 | sik10 | sim2 | su12 | sum | sumu | sun3 | zar3 | ŚUM2 | śum2 | ŠE19 | ŠUM2 | ŠUMU2 | ŠUN4 | še19 | šum2 | šumu2 | šun4,LAK198 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK197 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY115 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL388 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU125 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES117 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL101 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL350 [Hittite period (~1650–1180 BCE) | Hittite]; KWU591 [Ur III (~2112–2004 BCE) | Administrative]; MZL292 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE327 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP450 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA164 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA100 [Standard Babylonian (any period) | Akkadian syllabary]
U+1235A,𒍚,1,SUR₉,|UZ₃.IGI@g|,Type_2,|UZ₃.IGI@g|,𒍚𒅊,U+1235A; U+1214A,uz₃,UZ3,SURX(UZ3) | UD5 | UDA5 | US3 | UT5 | UZ3 | UZA3 | UZUD | surx(UZ3) | ud5 | uda5 | us3 | ut5 | uz3 | uza3 | uzud,ABZL055 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL205 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA122d [Standard Babylonian (any period) | Akkado-Babylonian]
U+1214A,𒅊,2,SUR₉,|UZ₃.IGI@g|,Type_2,|UZ₃.IGI@g|,𒍚𒅊,U+1235A; U+1214A,igi gunu,IGI@g,AGAR4 | IGI2 | IGI@G | IGI@g | IGIGUNUX(IGI@G) | IMMA3 | NAB4 | NAM4 | SA7 | SAG12 | SAMAG6 | SE12 | SEG7 | SI12 | SIG7 | UGUR2 | UKUR5 | ZIX(IGI@G) | agar4 | igi2 | igigunux(IGI@g) | imma3 | nab4 | nam4 | sa7 | sag12 | samag6 | se12 | seg7 | si12 | sig7 | ugur2 | ukur5 | zix(IGI@g) | ŠAMAGX(IGI@G) | ŠEX(IGI@G) | ŠI7 | šamagx(IGI@g) | šex(IGI@g) | ši7,ABZL055 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL205 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA122d [Standard Babylonian (any period) | Akkado-Babylonian]
U+1235A,𒍚,1,SUR₉,|UZ₃.IGI@g.IGI@g|,Type_2,|UZ₃.IGI@g.IGI@g|,𒍚𒅊𒅊,U+1235A; U+1214A; U+1214A,uz₃,UZ3,SURX(UZ3) | UD5 | UDA5 | US3 | UT5 | UZ3 | UZA3 | UZUD | surx(UZ3) | ud5 | uda5 | us3 | ut5 | uz3 | uza3 | uzud,ABZL055 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL205 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA122d [Standard Babylonian (any period) | Akkado-Babylonian]
U+1214A,𒅊,2,SUR₉,|UZ₃.IGI@g.IGI@g|,Type_2,|UZ₃.IGI@g.IGI@g|,𒍚𒅊𒅊,U+1235A; U+1214A; U+1214A,igi gunu,IGI@g,AGAR4 | IGI2 | IGI@G | IGI@g | IGIGUNUX(IGI@G) | IMMA3 | NAB4 | NAM4 | SA7 | SAG12 | SAMAG6 | SE12 | SEG7 | SI12 | SIG7 | UGUR2 | UKUR5 | ZIX(IGI@G) | agar4 | igi2 | igigunux(IGI@g) | imma3 | nab4 | nam4 | sa7 | sag12 | samag6 | se12 | seg7 | si12 | sig7 | ugur2 | ukur5 | zix(IGI@g) | ŠAMAGX(IGI@G) | ŠEX(IGI@G) | ŠI7 | šamagx(IGI@g) | šex(IGI@g) | ši7,ABZL055 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL205 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA122d [Standard Babylonian (any period) | Akkado-Babylonian]
U+1214A,𒅊,3,SUR₉,|UZ₃.IGI@g.IGI@g|,Type_2,|UZ₃.IGI@g.IGI@g|,𒍚𒅊𒅊,U+1235A; U+1214A; U+1214A,igi gunu,IGI@g,AGAR4 | IGI2 | IGI@G | IGI@g | IGIGUNUX(IGI@G) | IMMA3 | NAB4 | NAM4 | SA7 | SAG12 | SAMAG6 | SE12 | SEG7 | SI12 | SIG7 | UGUR2 | UKUR5 | ZIX(IGI@G) | agar4 | igi2 | igigunux(IGI@g) | imma3 | nab4 | nam4 | sa7 | sag12 | samag6 | se12 | seg7 | si12 | sig7 | ugur2 | ukur5 | zix(IGI@g) | ŠAMAGX(IGI@G) | ŠEX(IGI@G) | ŠI7 | šamagx(IGI@g) | šex(IGI@g) | ši7,ABZL055 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL205 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA122d [Standard Babylonian (any period) | Akkado-Babylonian]
U+12100,𒄀,1,|ŠA₃.GI|,|GI.ŠA₃.GI|,Type_2,|GI.ŠA₃.GI|,𒄀𒊮𒄀,U+12100; U+122AE; U+12100,gi,GI,EŠŠA3 | GE | GEN6 | GI | GIN6 | GITAG | KE2 | KI2 | QAN2 | QE3 | QI3 | SEG17 | SI22 | SIG17 | SISSIX(GI) | TAR5 | TARU5 | ešša3 | ge | gen6 | gi | gin6 | gitag | ke2 | ki2 | qan2 | qe3 | qi3 | seg17 | si22 | sig17 | sissix(GI) | tar5 | taru5,
U+122AE,𒊮,2,|ŠA₃.GI|,|GI.ŠA₃.GI|,Type_2,|GI.ŠA₃.GI|,𒄀𒊮𒄀,U+12100; U+122AE; U+12100,sha₃,ŠA3,DIDALA | LIB3 | PEŠX(ŠA3) | didala | lib3 | pešx(ŠA3) | ŠA3 | ŠAB2 | ŠAG4 | ŠALAMBI | ša3 | šab2 | šag4 | šalambi,
U+12100,𒄀,3,|ŠA₃.GI|,|GI.ŠA₃.GI|,Type_2,|GI.ŠA₃.GI|,𒄀𒊮𒄀,U+12100; U+122AE; U+12100,gi,GI,EŠŠA3 | GE | GEN6 | GI | GIN6 | GITAG | KE2 | KI2 | QAN2 | QE3 | QI3 | SEG17 | SI22 | SIG17 | SISSIX(GI) | TAR5 | TARU5 | ešša3 | ge | gen6 | gi | gin6 | gitag | ke2 | ki2 | qan2 | qe3 | qi3 | seg17 | si22 | sig17 | sissix(GI) | tar5 | taru5,
U+122AF,𒊯,,|ŠA₃×A|,|ŠA₃.A|,Type_3,,,,sha₃ × a,ŠA3×A,BER7 | BIR7 | IŠKILA | IŠKILI | IŠLA | IŠLI | KIRI4 | PEŠ4 | PIŠ4 | SUR4 | ber7 | bir7 | iškila | iškili | išla | išli | kiri4 | peš4 | piš4 | sur4 | ŠA3×A,ABZL436 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL608 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA390 [Standard Babylonian (any period) | Akkado-Babylonian]
U+122B6,𒊶,,|ŠA₃×A|,|ŠA₃×(U.A)|,Type_1,,,,sha₃ × u + a,ŠA3×U+A,BER6 | BIR6 | ber6 | bir6 | ŠA3×U+A | ŠA3×UxA,ABZL436 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL608 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA390 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12248,𒉈,1,|ŠA₃×NE|,|NE.NE|,Type_2,|NE.NE|,𒉈𒉈,U+12248; U+12248,ne,NE,BAR7 | BARAX(NE) | BE7 | BI2 | BIL | BILA | BILI | BIR9 | DE3 | DI7 | DIDALX(NE) | DU17 | GE9 | GI9 | GIBIL4 | GIR10 | GUM3 | IBBIX(NE) | IZI | IZU | KU16 | KUM2 | KUN9 | LAM2 | LAMA2 | LE9 | LEM4 | LI9 | LIM4 | NE | NI5 | NUNX(NE) | PE5 | PEL | PI5 | PIL | QUM2 | TE4 | TI9 | ZAH | ZIX(NE) | bar7 | barax(NE) | be7 | bi2 | bil | bila | bili | bir9 | de3 | di7 | didalx(NE) | du17 | ge9 | gi9 | gibil4 | gir10 | gum3 | ibbix(NE) | izi | izu | ku16 | kum2 | kun9 | lam2 | lama2 | le9 | lem4 | li9 | lim4 | ne | ni5 | nunx(NE) | pe5 | pel | pi5 | pil | qum2 | te4 | ti9 | zah | zix(NE) | ŞAH | ŞEH2 | şah | şeh2 | ŠARX(NE) | ŠE6 | ŠEG6 | ŠEMX(NE) | ŠEĜ6 | šarx(NE) | še6 | šeg6 | šemx(NE) | šeĝ6 | ŢE3 | ŢI5 | ţe3 | ţi5,ABZL434 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL602 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA385 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12248,𒉈,2,|ŠA₃×NE|,|NE.NE|,Type_2,|NE.NE|,𒉈𒉈,U+12248; U+12248,ne,NE,BAR7 | BARAX(NE) | BE7 | BI2 | BIL | BILA | BILI | BIR9 | DE3 | DI7 | DIDALX(NE) | DU17 | GE9 | GI9 | GIBIL4 | GIR10 | GUM3 | IBBIX(NE) | IZI | IZU | KU16 | KUM2 | KUN9 | LAM2 | LAMA2 | LE9 | LEM4 | LI9 | LIM4 | NE | NI5 | NUNX(NE) | PE5 | PEL | PI5 | PIL | QUM2 | TE4 | TI9 | ZAH | ZIX(NE) | bar7 | barax(NE) | be7 | bi2 | bil | bila | bili | bir9 | de3 | di7 | didalx(NE) | du17 | ge9 | gi9 | gibil4 | gir10 | gum3 | ibbix(NE) | izi | izu | ku16 | kum2 | kun9 | lam2 | lama2 | le9 | lem4 | li9 | lim4 | ne | ni5 | nunx(NE) | pe5 | pel | pi5 | pil | qum2 | te4 | ti9 | zah | zix(NE) | ŞAH | ŞEH2 | şah | şeh2 | ŠARX(NE) | ŠE6 | ŠEG6 | ŠEMX(NE) | ŠEĜ6 | šarx(NE) | še6 | šeg6 | šemx(NE) | šeĝ6 | ŢE3 | ŢI5 | ţe3 | ţi5,ABZL434 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL602 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA385 [Standard Babylonian (any period) | Akkado-Babylonian]
U+122AE,𒊮,1,|ŠA₃×TUR|,|ŠA₃.TUR|,Type_2,|ŠA₃.TUR|,𒊮𒌉,U+122AE; U+12309,sha₃,ŠA3,DIDALA | LIB3 | PEŠX(ŠA3) | didala | lib3 | pešx(ŠA3) | ŠA3 | ŠAB2 | ŠAG4 | ŠALAMBI | ša3 | šab2 | šag4 | šalambi,ABZL435 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL601 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA384a [Standard Babylonian (any period) | Akkado-Babylonian]
U+12309,𒌉,2,|ŠA₃×TUR|,|ŠA₃.TUR|,Type_2,|ŠA₃.TUR|,𒊮𒌉,U+122AE; U+12309,tur,TUR,BAN3 | BANDA3 | DAMU | DI4 | DU13 | DUMU | DUMX(TUR) | IBILA4 | MARU | PEŠ7 | SUHUŠX(TUR) | TU19 | TUL4 | TUR | TURA | TURU | ZERX(TUR) | ban3 | banda3 | damu | di4 | du13 | dumu | dumx(TUR) | ibila4 | maru | peš7 | suhušx(TUR) | tu19 | tul4 | tur | tura | turu | zerx(TUR) | ŠAK7 | ŠIR6 | šak7 | šir6 | ŢUR3 | ţur3,ABZL435 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL601 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA384a [Standard Babylonian (any period) | Akkado-Babylonian]
U+122E0,𒋠,1,ŠA₆,|SIK₂.E|,Type_2,|SIK₂.E|,𒋠𒂊,U+122E0; U+1208A,sik₂,SIK2,SEG2 | SIG2 | SIK2 | SIKI | seg2 | sig2 | sik2 | siki | ŠIK2 | ŠIQ2 | šik2 | šiq2,LAK177a [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK196 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY208 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL228 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU124 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES116 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL069 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL070 [Hittite period (~1650–1180 BCE) | Hittite]; KWU925 [Ur III (~2112–2004 BCE) | Administrative]; MZL571 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE212 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP345 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA356 [Standard Babylonian (any period) | Akkado-Babylonian]
U+1208A,𒂊,2,ŠA₆,|SIK₂.E|,Type_2,|SIK₂.E|,𒋠𒂊,U+122E0; U+1208A,e,E,E | EG2 | EKI | I15 | IG2 | YI3 | e | eg2 | eki | i15 | ig2 | yi3 | ŠURUX(E) | šurux(E),LAK177a [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK196 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY208 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL228 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU124 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES116 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL069 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL070 [Hittite period (~1650–1180 BCE) | Hittite]; KWU925 [Ur III (~2112–2004 BCE) | Administrative]; MZL571 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE212 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP345 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA356 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12309,𒌉,1,|ŠA₆.TUR|,|TUR.ŠA₆|,Type_2,|TUR.ŠA₆|,𒌉𒊷,U+12309; U+122B7,tur,TUR,BAN3 | BANDA3 | DAMU | DI4 | DU13 | DUMU | DUMX(TUR) | IBILA4 | MARU | PEŠ7 | SUHUŠX(TUR) | TU19 | TUL4 | TUR | TURA | TURU | ZERX(TUR) | ban3 | banda3 | damu | di4 | du13 | dumu | dumx(TUR) | ibila4 | maru | peš7 | suhušx(TUR) | tu19 | tul4 | tur | tura | turu | zerx(TUR) | ŠAK7 | ŠIR6 | šak7 | šir6 | ŢUR3 | ţur3,
U+122B7,𒊷,2,|ŠA₆.TUR|,|TUR.ŠA₆|,Type_2,|TUR.ŠA₆|,𒌉𒊷,U+12309; U+122B7,sha₆,ŠA6,A10 | GEŠIMMAR | GEŠNIMBAR | GIŠIMMAR | HAD3 | HUD4 | NIMBAR | PA9 | SA6 | SAG9 | SEG6 | SIG6 | a10 | gešimmar | gešnimbar | gišimmar | had3 | hud4 | nimbar | pa9 | sa6 | sag9 | seg6 | sig6 | ĜEŠIMMAR | ĜEŠNIMBAR | ĜIŠIMMAR | ĜIŠNIMBAR | ĝešimmar | ĝešnimbar | ĝišimmar | ĝišnimbar | ŠA6 | ŠAG5 | ša6 | šag5,
U+1245B,𒑛,,ŠANABI,ŠANABI@t,Type_3,,,,,,,ABZL441 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL832 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA572 [Standard Babylonian (any period) | Akkado-Babylonian]
U+1245B,𒑛,,ŠANABI,ŠANABI@v,Type_3,,,,,,,ABZL441 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL832 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA572 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12579 [unverified],𒕹,,ŠAR₂,ŠAR₂@c,Type_1,,,,,,,LAK825^a [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK844^a [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; RSP030 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; LAK809 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK825^b [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK844^b [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY230 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL277 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES397 [Early Dynastic (~2900–2340 BCE) | Ebla]; HZL335 [Hittite period (~1650–1180 BCE) | Hittite]; MZL632 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA396 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA202 [Standard Babylonian (any period) | Akkadian syllabary]
U+120A0,𒂠,1,|ŠE.BU.NUN.EŠ₂|,|EŠ₂.NUN.BU|,Type_2,|EŠ₂.NUN.BU|,𒂠𒉣𒁍,U+120A0; U+12263; U+1204D,,,,
U+12263,𒉣,2,|ŠE.BU.NUN.EŠ₂|,|EŠ₂.NUN.BU|,Type_2,|EŠ₂.NUN.BU|,𒂠𒉣𒁍,U+120A0; U+12263; U+1204D,nun,NUN,...RI | ...ri | ABX(NUN) | AGARGARAX(NUN) | DABAX(NUN) | DABX(NUN) | ERIDA | ERIDU | ERIDUG | ERIDUGA | GAR6 | GARA6 | LI11 | NU6 | NUN | NUNA | NUNUN | NUĜX(NUN) | RABX(NUN) | SIL2 | ZA4 | ZALX(NUN) | ZEL | ZIL | abx(NUN) | agargarax(NUN) | dabax(NUN) | dabx(NUN) | erida | eridu | eridug | eriduga | gar6 | gara6 | li11 | nu6 | nun | nuna | nunun | nuĝx(NUN) | rabx(NUN) | sil2 | za4 | zalx(NUN) | zel | zil | ŞIL | şil,
U+1204D,𒁍,3,|ŠE.BU.NUN.EŠ₂|,|EŠ₂.NUN.BU|,Type_2,|EŠ₂.NUN.BU|,𒂠𒉣𒁍,U+120A0; U+12263; U+1204D,bu,BU,BU | BUR12 | DIM13 | DUL10 | DUR7 | GAZIBU | GAZIMBI | GAZINBI | GAZINBU | GI27 | GID2 | GIDA2 | GIDI3 | GIDIM3 | GIM7 | GIT2 | GIŢ2 | GUZ2 | ILDUMX(BU) | KID10 | KIM3 | KIT10 | MADAL | MADLA | MADLU | MALLA | MUDLA | MUDLU | MUDRA3 | MUDRU3 | MUDUL | MULLA | MULLU | NUN3 | PI8 | PU | QID2 | QIT2 | RA5 | SIR2 | SIX(BU) | SU13 | SUD4 | SUGX(BU) | SURX(BU) | SUŠ3 | TUR8 | bu | bur12 | dim13 | dul10 | dur7 | gazibu | gazimbi | gazinbi | gazinbu | gi27 | gid2 | gida2 | gidi3 | gidim3 | gim7 | git2 | giţ2 | guz2 | ildumx(BU) | kid10 | kim3 | kit10 | madal | madla | madlu | malla | mudla | mudlu | mudra3 | mudru3 | mudul | mulla | mullu | nun3 | pi8 | pu | qid2 | qit2 | ra5 | sir2 | six(BU) | su13 | sud4 | sugx(BU) | surx(BU) | suš3 | tur8 | ŠAŠKI | ŠAŠKU | ŠER2 | ŠIR2 | ŠUD2 | šaški | šašku | šer2 | šir2 | šud2,
U+120A0,𒂠,1,|ŠE.BU.NUN.EŠ₂|,|EŠ₂.NUN.BU.ŠE|,Type_2,|EŠ₂.NUN.BU.ŠE|,𒂠𒉣𒁍𒊺,U+120A0; U+12263; U+1204D; U+122BA,,,,
U+12263,𒉣,2,|ŠE.BU.NUN.EŠ₂|,|EŠ₂.NUN.BU.ŠE|,Type_2,|EŠ₂.NUN.BU.ŠE|,𒂠𒉣𒁍𒊺,U+120A0; U+12263; U+1204D; U+122BA,nun,NUN,...RI | ...ri | ABX(NUN) | AGARGARAX(NUN) | DABAX(NUN) | DABX(NUN) | ERIDA | ERIDU | ERIDUG | ERIDUGA | GAR6 | GARA6 | LI11 | NU6 | NUN | NUNA | NUNUN | NUĜX(NUN) | RABX(NUN) | SIL2 | ZA4 | ZALX(NUN) | ZEL | ZIL | abx(NUN) | agargarax(NUN) | dabax(NUN) | dabx(NUN) | erida | eridu | eridug | eriduga | gar6 | gara6 | li11 | nu6 | nun | nuna | nunun | nuĝx(NUN) | rabx(NUN) | sil2 | za4 | zalx(NUN) | zel | zil | ŞIL | şil,
U+1204D,𒁍,3,|ŠE.BU.NUN.EŠ₂|,|EŠ₂.NUN.BU.ŠE|,Type_2,|EŠ₂.NUN.BU.ŠE|,𒂠𒉣𒁍𒊺,U+120A0; U+12263; U+1204D; U+122BA,bu,BU,BU | BUR12 | DIM13 | DUL10 | DUR7 | GAZIBU | GAZIMBI | GAZINBI | GAZINBU | GI27 | GID2 | GIDA2 | GIDI3 | GIDIM3 | GIM7 | GIT2 | GIŢ2 | GUZ2 | ILDUMX(BU) | KID10 | KIM3 | KIT10 | MADAL | MADLA | MADLU | MALLA | MUDLA | MUDLU | MUDRA3 | MUDRU3 | MUDUL | MULLA | MULLU | NUN3 | PI8 | PU | QID2 | QIT2 | RA5 | SIR2 | SIX(BU) | SU13 | SUD4 | SUGX(BU) | SURX(BU) | SUŠ3 | TUR8 | bu | bur12 | dim13 | dul10 | dur7 | gazibu | gazimbi | gazinbi | gazinbu | gi27 | gid2 | gida2 | gidi3 | gidim3 | gim7 | git2 | giţ2 | guz2 | ildumx(BU) | kid10 | kim3 | kit10 | madal | madla | madlu | malla | mudla | mudlu | mudra3 | mudru3 | mudul | mulla | mullu | nun3 | pi8 | pu | qid2 | qit2 | ra5 | sir2 | six(BU) | su13 | sud4 | sugx(BU) | surx(BU) | suš3 | tur8 | ŠAŠKI | ŠAŠKU | ŠER2 | ŠIR2 | ŠUD2 | šaški | šašku | šer2 | šir2 | šud2,
U+122BA,𒊺,4,|ŠE.BU.NUN.EŠ₂|,|EŠ₂.NUN.BU.ŠE|,Type_2,|EŠ₂.NUN.BU.ŠE|,𒂠𒉣𒁍𒊺,U+120A0; U+12263; U+1204D; U+122BA,she,ŠE,AŠNAN2 | NIGA | NIGAN | NIGU | NIGX(ŠE) | SAGX(ŠE) | U20 | ašnan2 | niga | nigan | nigu | nigx(ŠE) | sagx(ŠE) | u20 | ŠE | še,
U+12263,𒉣,1,|ŠE.BU.NUN.EŠ₂|,|NUN.EŠ₂.AB.BU|,Type_2,|NUN.EŠ₂.AB.BU|,𒉣𒂠𒀊𒁍,U+12263; U+120A0; U+1200A; U+1204D,nun,NUN,...RI | ...ri | ABX(NUN) | AGARGARAX(NUN) | DABAX(NUN) | DABX(NUN) | ERIDA | ERIDU | ERIDUG | ERIDUGA | GAR6 | GARA6 | LI11 | NU6 | NUN | NUNA | NUNUN | NUĜX(NUN) | RABX(NUN) | SIL2 | ZA4 | ZALX(NUN) | ZEL | ZIL | abx(NUN) | agargarax(NUN) | dabax(NUN) | dabx(NUN) | erida | eridu | eridug | eriduga | gar6 | gara6 | li11 | nu6 | nun | nuna | nunun | nuĝx(NUN) | rabx(NUN) | sil2 | za4 | zalx(NUN) | zel | zil | ŞIL | şil,
U+120A0,𒂠,2,|ŠE.BU.NUN.EŠ₂|,|NUN.EŠ₂.AB.BU|,Type_2,|NUN.EŠ₂.AB.BU|,𒉣𒂠𒀊𒁍,U+12263; U+120A0; U+1200A; U+1204D,,,,
U+1200A,𒀊,3,|ŠE.BU.NUN.EŠ₂|,|NUN.EŠ₂.AB.BU|,Type_2,|NUN.EŠ₂.AB.BU|,𒉣𒂠𒀊𒁍,U+12263; U+120A0; U+1200A; U+1204D,ab,AB,AB | ABA | ABBA | AGARINX(AB) | AP | AŠX(AB) | ERI12 | ES3 | ESA3 | EZ3 | EŞ3 | EŠ3 | EŠA3 | EŠEX(AB) | GIRABA | IRI12 | IS3 | IZ3 | IŞ3 | IŠ7 | UNU5 | ab | aba | abba | agarinx(AB) | ap | ašx(AB) | eri12 | es3 | esa3 | ez3 | eş3 | eš3 | eša3 | ešex(AB) | giraba | iri12 | is3 | iz3 | iş3 | iš7 | unu5,
U+1204D,𒁍,4,|ŠE.BU.NUN.EŠ₂|,|NUN.EŠ₂.AB.BU|,Type_2,|NUN.EŠ₂.AB.BU|,𒉣𒂠𒀊𒁍,U+12263; U+120A0; U+1200A; U+1204D,bu,BU,BU | BUR12 | DIM13 | DUL10 | DUR7 | GAZIBU | GAZIMBI | GAZINBI | GAZINBU | GI27 | GID2 | GIDA2 | GIDI3 | GIDIM3 | GIM7 | GIT2 | GIŢ2 | GUZ2 | ILDUMX(BU) | KID10 | KIM3 | KIT10 | MADAL | MADLA | MADLU | MALLA | MUDLA | MUDLU | MUDRA3 | MUDRU3 | MUDUL | MULLA | MULLU | NUN3 | PI8 | PU | QID2 | QIT2 | RA5 | SIR2 | SIX(BU) | SU13 | SUD4 | SUGX(BU) | SURX(BU) | SUŠ3 | TUR8 | bu | bur12 | dim13 | dul10 | dur7 | gazibu | gazimbi | gazinbi | gazinbu | gi27 | gid2 | gida2 | gidi3 | gidim3 | gim7 | git2 | giţ2 | guz2 | ildumx(BU) | kid10 | kim3 | kit10 | madal | madla | madlu | malla | mudla | mudlu | mudra3 | mudru3 | mudul | mulla | mullu | nun3 | pi8 | pu | qid2 | qit2 | ra5 | sir2 | six(BU) | su13 | sud4 | sugx(BU) | surx(BU) | suš3 | tur8 | ŠAŠKI | ŠAŠKU | ŠER2 | ŠIR2 | ŠUD2 | šaški | šašku | šer2 | šir2 | šud2,
